year,month,COUNTRY,est,se,iso3
2018,6,Algeria,0,0.260267822922693,DZA
2018,6,Angola,0,0.0939742621474091,AGO
2018,6,Argentina,0,0,ARG
2018,6,Austria,0,0,AUT
2018,6,Belgium,0,0,BEL
2018,6,Bolivia,0,0,BOL
2018,6,Brazil,0,0,BRA
2018,6,Bulgaria,0,0.0463140430026233,BGR
2018,6,Canada,0,9.80326930744013E-14,CAN
2018,6,Chile,0,0,CHL
2018,6,China,0,0,CHN
2018,6,Colombia,0,5.03821787080083E-05,COL
2018,6,Costa Rica,0,0.00315915527632094,CRI
2018,6,Croatia,0,0.03711906853564,HRV
2018,6,Denmark,0,0.151811337259724,DNK
2018,6,Dominican Republic,0,0,DOM
2018,6,El Salvador,0,0.304611515624103,SLV
2018,6,France,0,0,FRA
2018,6,Germany,0,0,DEU
2018,6,Greece,0,0.0661977547404272,GRC
2018,6,Guatemala,0,0.0208872750684541,GTM
2018,6,Hungary,0,0,HUN
2018,6,India,0,0,IND
2018,6,Iran,0,0,IRN
2018,6,Ireland,0,0,IRL
2018,6,Italy,0,0,ITA
2018,6,Japan,0,0.00845370603495055,JPN
2018,6,Lithuania,0,0.553709533270251,LTU
2018,6,Luxembourg,0,0.474209904742729,LUX
2018,6,Malta,0,0,MLT
2018,6,Mexico,0,0,MEX
2018,6,Morocco,0,0.00148710012230058,MAR
2018,6,Nepal,0,0,NPL
2018,6,Netherlands,0,0,NLD
2018,6,Pakistan,0,6.31585059029938E-07,PAK
2018,6,Panama,0,0,PAN
2018,6,Poland,0,0.0598854884176565,POL
2018,6,Portugal,0,6.64082661194776E-07,PRT
2018,6,Russia,0,0,RUS
2018,6,Serbia,0,0,SRB
2018,6,South Korea,0,0.553709533270251,KOR
2018,6,Spain,0,0,ESP
2018,6,Sweden,0,0.0054856092103448,SWE
2018,6,Taiwan,0,9.21123496311349E-06,TWN
2018,6,Tanzania,0,4.36095604072762E-13,TZA
2018,6,Thailand,0,0.402139015289756,THA
2018,6,Turkey,0,0.305623672437555,TUR
2018,6,United Kingdom,0,0,GBR
2018,6,United States,0,0,USA
2018,6,Venezuela,0,0.0936202727671099,VEN
