year,month,COUNTRY,est,se,iso3
2014,12,Austria,0,1.37111433318182E-11,AUT
2014,12,Belgium,0,4.37749543280575E-07,BEL
2014,12,Chile,0,0,CHL
2014,12,Croatia,0,0.000800425261706983,HRV
2014,12,Denmark,0,0.0478168203641749,DNK
2014,12,France,0,0,FRA
2014,12,Germany,0,0,DEU
2014,12,Guatemala,0,1.99840144432528E-14,GTM
2014,12,Italy,0,0,ITA
2014,12,Mexico,0,0,MEX
2014,12,Morocco,0,0,MAR
2014,12,Netherlands,0,0,NLD
2014,12,Poland,0,2.34831765144605E-09,POL
2014,12,Portugal,0,0.192404646169261,PRT
2014,12,Serbia,0,0,SRB
2014,12,Spain,0,0,ESP
2014,12,Sweden,0,0,SWE
2014,12,United Kingdom,0,0,GBR
2014,12,United States,0,0,USA
