year,month,COUNTRY,est,se,iso3
2018,4,Argentina,0,6.99276155868844E-07,ARG
2018,4,Australia,0,0.0644137210621606,AUS
2018,4,Austria,0,1.55233159659929E-10,AUT
2018,4,Belgium,0,0.000122931964299022,BEL
2018,4,Brazil,0,0,BRA
2018,4,Burkina Faso,0,0,BFA
2018,4,Canada,0,5.60108381897351E-09,CAN
2018,4,Chile,0,1.45938368056875E-08,CHL
2018,4,China,0,0,CHN
2018,4,Colombia,0,0,COL
2018,4,Costa Rica,0,0,CRI
2018,4,Croatia,0,0,HRV
2018,4,Denmark,0,1.10145226273062E-12,DNK
2018,4,France,0,0,FRA
2018,4,Germany,0,0,DEU
2018,4,Greece,0,2.91395296669883E-07,GRC
2018,4,India,0,8.97837360014364E-13,IND
2018,4,Iran,0,0.022895847665341,IRN
2018,4,Ireland,0,0,IRL
2018,4,Italy,0,0,ITA
2018,4,Mexico,0,0,MEX
2018,4,Mozambique,0,0,MOZ
2018,4,Nepal,0,0.0864277489539421,NPL
2018,4,Netherlands,0,0.0118719795313398,NLD
2018,4,Norway,0,0,NOR
2018,4,Pakistan,0,0.139664727426702,PAK
2018,4,Panama,0,0.00451233040831844,PAN
2018,4,Portugal,0,0,PRT
2018,4,Russia,0,2.7399860158539E-11,RUS
2018,4,Serbia,0,0,SRB
2018,4,South Africa,0,0.00528268068960402,ZAF
2018,4,South Korea,0,5.01687580367616E-12,KOR
2018,4,Spain,0,0,ESP
2018,4,Sweden,0,0,SWE
2018,4,Switzerland,0,0.00415085476500232,CHE
2018,4,Taiwan,0,0.000236617565096853,TWN
2018,4,Thailand,0,0.196499753407589,THA
2018,4,United Kingdom,0,0,GBR
2018,4,United States,0,0,USA
2018,4,Uruguay,0,0.0793399212120438,URY
2018,4,Vietnam,0,3.65522551226682E-07,VNM
