year,month,COUNTRY,est,se,iso3
2017,4,Algeria,0,0.553709533270251,DZA
2017,4,Argentina,0,0,ARG
2017,4,Australia,0,0.282230764972013,AUS
2017,4,Austria,0,0.0141048738027876,AUT
2017,4,Belgium,0,0,BEL
2017,4,Bolivia,0,0.160296101308519,BOL
2017,4,Brazil,0,0,BRA
2017,4,Canada,0,2.49293456655586E-07,CAN
2017,4,China,0,0,CHN
2017,4,Colombia,0,4.9382720135327E-13,COL
2017,4,Costa Rica,0,0,CRI
2017,4,Czechia,0,2.63885838700517E-05,CZE
2017,4,Denmark,0,0,DNK
2017,4,Ecuador,0,0.553709533270251,ECU
2017,4,El Salvador,0,0.553709533270251,SLV
2017,4,France,0,0,FRA
2017,4,Germany,0,0,DEU
2017,4,Greece,0,1.14853364596712E-08,GRC
2017,4,Guatemala,0,0.000688219959104952,GTM
2017,4,Honduras,0,0.553709533270251,HND
2017,4,India,0,0,IND
2017,4,Indonesia,0,0,IDN
2017,4,Italy,0,0,ITA
2017,4,Japan,0,0,JPN
2017,4,Malaysia,0,3.44596600537761E-05,MYS
2017,4,Mexico,0,0,MEX
2017,4,Morocco,0,9.97517857204144E-09,MAR
2017,4,Mozambique,0,0,MOZ
2017,4,Netherlands,0,0,NLD
2017,4,Pakistan,0,0.138938164125253,PAK
2017,4,Paraguay,0,0,PRY
2017,4,Peru,0,0,PER
2017,4,Portugal,0,0,PRT
2017,4,Russia,0,0,RUS
2017,4,Serbia,0,0,SRB
2017,4,Spain,0,0,ESP
2017,4,Sri Lanka,0,1.54050880940559E-08,LKA
2017,4,Switzerland,0,9.95870053088765E-14,CHE
2017,4,Thailand,0,2.5965485317414E-10,THA
2017,4,United Kingdom,0,0,GBR
2017,4,United States,0,0,USA
2017,4,Venezuela,0,6.21825368973816E-10,VEN
2017,4,Vietnam,0,0,VNM
