year,month,ID_2,est,se
2022,03,ALB.5.1_1,0,0
2022,03,ALB.5.2_1,0,0
2022,03,ARE.1.1_1,0,0.16976409461377084
2022,03,ARE.4.2_1,0,0.05204870794028149
2022,03,ARG.1.111_1,0,0.5537095332702514
2022,03,ARG.13.17_1,0,0.5537095332702514
2022,03,ARG.14.4_1,0,0.5537095332702514
2022,03,ARG.17.4_1,0,0
2022,03,ARG.2.7_1,0,0.3065942472343597
2022,03,ARG.24.2_1,0,0.30659411450138485
2022,03,ARG.24.5_1,0,0
2022,03,ARG.3.4_1,0,0.16926784698321362
2022,03,ARG.8.6_1,0,0.16976397034277158
2022,03,AUS.5.108_1,0,0
2022,03,AUS.7.8_1,0,0.5537095332702514
2022,03,AUT.3.4_1,0,0.008810994947430983
2022,03,AUT.6.6_1,0,0.008835622031413193
2022,03,AZE.1.2_1,0,0.5537095332702514
2022,03,BDI.2.9_1,0,0.1697637251385471
2022,03,BEL.1.1_1,0,0
2022,03,BEL.2.1_1,0,0
2022,03,BEL.2.2_1,0,0
2022,03,BEL.2.3_1,0,8.514569638706782e-5
2022,03,BEL.2.4_1,0,0
2022,03,BEL.3.2_1,0,0.5537095332702514
2022,03,BEL.3.3_1,0,0
2022,03,BGD.1.2_1,0,0.16976403062604506
2022,03,BGD.2.4_1,0,0.02881979492257669
2022,03,BGD.3.1_1,0,0
2022,03,BGD.3.15_1,0,0.008835947267726962
2022,03,BGD.3.17_1,0,0.16976409379195534
2022,03,BGD.3.3_1,0,0.05179915078397901
2022,03,BGD.3.8_1,0,0.1697640919081037
2022,03,BGD.4.10_1,0,0.09399981920247502
2022,03,BGD.4.5_1,0,0.01595775406258959
2022,03,BGD.5.7_1,0,0.16976395610641704
2022,03,BGD.6.1_1,0,0.004737987889839368
2022,03,BGD.6.2_1,0,0.09399994186894578
2022,03,BGD.6.4_1,0,0.05204871408819256
2022,03,BGD.6.7_1,0,0.05204866765325378
2022,03,BGD.8.16_1,0.007640044659833058,0.5537095332702514
2022,03,BIH.3.1_1,0,0.3065940145805399
2022,03,BOL.9.3_1,0,0.5537095332702514
2022,03,BRA.10.69_1,0,0.5537095332702514
2022,03,BRA.13.662_1,0,0.5537095332702514
2022,03,BRA.14.40_1,0,0.5537095332702514
2022,03,BRA.16.278_1,0,0.09399999389827107
2022,03,BRA.18.213_1,0,0.5537095332702514
2022,03,BRA.19.23_1,0,0.00100973707373897
2022,03,BRA.2.46_1,0,0
2022,03,BRA.2.49_1,0,0.16976405424372998
2022,03,BRA.20.88_1,0,0.5537095332702514
2022,03,BRA.21.189_1,0,0.5537095332702514
2022,03,BRA.21.19_1,0,0.5537095332702514
2022,03,BRA.21.305_1,0.0032625741759941063,0.3065942472343597
2022,03,BRA.24.138_1,0,0.5537095332702514
2022,03,BRA.25.214_1,0,3.2164133578760357e-9
2022,03,BRA.25.310_1,0,0.5537095332702514
2022,03,BRA.25.489_1,0,1.5793044878531504e-6
2022,03,BRA.27.14_1,0,0.5537095332702514
2022,03,BRA.6.104_1,0,0.3065351176760083
2022,03,BRA.6.59_1,0.002784649418467187,0.015957828725813195
2022,03,BRA.8.71_1,0,0.30659298917876154
2022,03,BRA.9.141_1,0,0.5537095332702514
2022,03,CHE.12.4_1,0,0.306594101486106
2022,03,CHE.24.9_1,0,0.023808689922892534
2022,03,CHL.14.3_1,0,0.3065942472343597
2022,03,CHL.14.4_1,0,0.09399999713258889
2022,03,CHL.14.5_1,0,0.5537095332702514
2022,03,CHL.16.3_1,0,4.209107061481365e-5
2022,03,CHL.16.7_1,0,2.246463411337274e-5
2022,03,CHL.5.3_1,0,0.306594205471319
2022,03,CHL.6.3_1,0,0.5537095332702514
2022,03,CIV.1.1_1,0,0
2022,03,CMR.9.1_1,0,0.5537095332702514
2022,03,COD.15.6_1,0,0.16976409420918426
2022,03,COL.10.1_2,0,0.05197987087095435
2022,03,COL.15.113_2,0,0.5537095332702514
2022,03,COL.15.13_2,0,0.5537095332702514
2022,03,COL.15.44_2,0,0.05187954831206765
2022,03,COL.19.10_2,0.011049723756906077,1
