year,month,COUNTRY,est,se,iso3
2017,2,Argentina,0,0,ARG
2017,2,Australia,0,0,AUS
2017,2,Belgium,0,0,BEL
2017,2,Brazil,0,0,BRA
2017,2,Canada,0,0,CAN
2017,2,Chile,0,0.166612501746728,CHL
2017,2,China,0,0,CHN
2017,2,Colombia,0,0,COL
2017,2,Costa Rica,0,1.2712053631958E-13,CRI
2017,2,Cuba,0,0,CUB
2017,2,Czechia,0,0.30328518985126,CZE
2017,2,Ecuador,0,0.553709533270251,ECU
2017,2,El Salvador,0,0.000404885337105254,SLV
2017,2,France,0,0,FRA
2017,2,Germany,0,0,DEU
2017,2,Greece,0,0.00174732159672919,GRC
2017,2,Guatemala,0,0.0517120660703475,GTM
2017,2,Hungary,0,0,HUN
2017,2,India,0,0.169764157539481,IND
2017,2,Indonesia,0,0,IDN
2017,2,Italy,0,0,ITA
2017,2,Liberia,0,0.000489511497963724,LBR
2017,2,Malaysia,0,7.07942270361528E-08,MYS
2017,2,Mexico,0,0,MEX
2017,2,Morocco,0,0.235787835352895,MAR
2017,2,Paraguay,0,6.23457061976751E-06,PRY
2017,2,Peru,0,0,PER
2017,2,Portugal,0,0,PRT
2017,2,Russia,0,0,RUS
2017,2,Spain,0,0,ESP
2017,2,Sri Lanka,0,0.145848221652062,LKA
2017,2,Thailand,0,4.14113188185183E-14,THA
2017,2,United Kingdom,0,0,GBR
2017,2,United States,0,0,USA
2017,2,Uruguay,0,0.306581923893812,URY
2017,2,Venezuela,0,0.553709533270251,VEN
