year,month,ID_2,est,se
2019,07,ARG.1.52_1,0,9.021466967240599e-6
2019,07,ARG.24.17_1,0,0
2019,07,ARG.24.2_1,0,0
2019,07,ARG.4.1_1,0,0.1537075243372965
2019,07,ARG.4.11_1,0,8.8642116676807e-6
2019,07,ARG.5.1_1,0,0.011027695533399218
2019,07,AUT.7.5_1,0,3.622413509803968e-4
2019,07,AUT.7.6_1,0,0.3392335128836941
2019,07,AUT.9.1_1,0,0
2019,07,BGD.3.12_1,0,0.12633040198888956
2019,07,BGD.5.5_1,0,0.13641350177765232
2019,07,BGR.21.2_1,0,8.935883658578447e-7
2019,07,BIH.2.3_1,0,0.16935210229671194
2019,07,BLR.5.11_1,0,0.3027481809741184
2019,07,BOL.1.7_1,0,0.4891526149000953
2019,07,BOL.2.13_1,0,0.12323584453920455
2019,07,BOL.2.6_1,0,0.5537095332702514
2019,07,BRA.13.141_1,0,0.08320966605334124
2019,07,BRA.13.60_1,0,0.005251681010643217
2019,07,BRA.13.65_1,0,0
2019,07,BRA.19.19_1,0,2.886472080798619e-6
2019,07,BRA.19.27_1,0,1.1993120237918653e-5
2019,07,BRA.19.67_1,0,0
2019,07,BRA.19.83_1,0,0
2019,07,BRA.19.85_1,0,0
2019,07,BRA.21.137_1,0,0.35727248327076966
2019,07,BRA.21.304_1,0,8.029813828658305e-5
2019,07,BRA.21.387_1,0,1.1374168273903251e-10
2019,07,BRA.25.436_1,0,0.07407104720015889
2019,07,BRA.25.495_1,0,0.028501356312670034
2019,07,CAN.10.1_1,0,0.0029857964976631735
2019,07,CAN.10.3_1,0,0.16967999899737662
2019,07,CAN.9.33_1,0,0.0027109615620121152
2019,07,CAN.9.50_1,0,6.882730595351161e-4
2019,07,CAN.9.53_1,0,1.0680345496894006e-13
2019,07,CAN.9.9_1,0,0.30370592222472315
2019,07,CHE.10.7_1,0,0.5113293395629835
2019,07,CHE.20.8_1,0,0.5269050525072958
2019,07,CHE.21.5_1,0,0.12561027126694402
2019,07,CHE.26.11_1,0,0.07675400261754117
2019,07,CHE.26.9_1,0,0
2019,07,CHE.9.1_1,0,0.2797212729195785
2019,07,CHL.14.3_1,0,0.3255239691372659
2019,07,CHL.14.5_1,0,0
2019,07,CHL.14.6_1,0,0
2019,07,CHL.16.4_1,0,0.3410543301315996
2019,07,CHL.2.2_1,0,1.378415159791757e-10
2019,07,CHL.3.1_1,0,1.529819989576353e-7
2019,07,CHL.7.2_1,0,0.12003461498856094
2019,07,COL.2.69_2,0,0.00990844816588643
2019,07,COL.25.1_2,0,0
2019,07,COL.26.3_2,0,2.5294714958679076e-4
2019,07,COL.4.1_2,0,0
2019,07,COL.4.2_2,0,0
2019,07,COL.5.1_2,0,0
2019,07,CRI.3.10_1,0,0.30626469791110755
2019,07,CUB.4.13_1,0,0.11185331053725356
2019,07,CZE.1.1_1,0,0
2019,07,CZE.12.8_1,0,0.0032091239793439197
2019,07,CZE.2.3_1,0,0.5029398953689066
2019,07,CZE.6.3_1,0,5.60013514736557e-5
2019,07,DEU.1.17_1,0,0.4792199603425129
2019,07,DEU.1.24_1,0,0.47584934090080466
2019,07,DEU.1.40_1,0,0.4822213788243921
2019,07,DEU.10.16_1,0,0
2019,07,DEU.10.19_1,0,0.4413234672481827
2019,07,DEU.10.23_1,0,0.009347571249446074
2019,07,DEU.10.34_1,0,0.1670855097419528
2019,07,DEU.10.42_1,0,0.5537095332702514
2019,07,DEU.11.32_1,0,0
2019,07,DEU.2.54_1,0,0.1373322238503326
2019,07,DEU.2.60_1,0,0.02316675384963507
2019,07,DEU.2.78_1,0,0.02312759347112836
2019,07,DEU.3.1_1,0,0
2019,07,DEU.7.26_1,0,0
2019,07,DEU.7.4_1,0,0
2019,07,DEU.7.7_1,0,0
2019,07,DNK.5.6_1,0,0.24885875628996268
2019,07,DZA.4.15_1,0,0.2940343149542324
2019,07,DZA.4.8_1,0,0.5537095332702514
2019,07,DZA.48.14_1,0,0.011503079184450149
2019,07,DZA.48.44_1,0,0.15098128454399729
2019,07,DZA.48.52_1,0,0.14144196018581245
2019,07,DZA.48.8_1,0,0.15047521607527015
2019,07,ECU.15.11_1,0,0
2019,07,ECU.16.5_1,0,0.3043642050362565
2019,07,ECU.19.6_1,0,0
2019,07,ECU.19.7_1,0,0.024047977963646883
2019,07,EGY.8.5_1,0,6.588482859282152e-8
2019,07,ESP.1.1_1,0,0
2019,07,ESP.1.2_1,0,0
2019,07,ESP.1.3_1,0,0
2019,07,ESP.1.4_1,0,0
2019,07,ESP.1.5_1,0,0
2019,07,ESP.1.6_1,0,0.3065119950170846
2019,07,ESP.1.7_1,0,0
2019,07,ESP.1.8_1,0,0
2019,07,ESP.10.1_1,0,0
2019,07,ESP.10.2_1,0,0
2019,07,ESP.10.3_1,0,0
2019,07,ESP.11.1_1,0,0
2019,07,ESP.11.2_1,0,0
2019,07,ESP.12.1_1,0,0
2019,07,ESP.12.2_1,0,0
2019,07,ESP.12.3_1,0,0.004468013549933647
2019,07,ESP.12.4_1,0,0
2019,07,ESP.13.1_1,0,0
2019,07,ESP.14.1_1,0,0
2019,07,ESP.14.2_1,0,0
2019,07,ESP.15.1_1,0,0
2019,07,ESP.16.1_1,0,0
2019,07,ESP.16.2_1,0,0
2019,07,ESP.16.3_1,0,0
2019,07,ESP.17.1_1,0,0
2019,07,ESP.18.1_1,0,0
2019,07,ESP.2.1_1,0,0
2019,07,ESP.2.2_1,0,0
2019,07,ESP.2.3_1,0,0
2019,07,ESP.3.1_1,0,0
2019,07,ESP.4.1_1,0,0.004318256835252332
2019,07,ESP.4.2_1,0,2.762123862964927e-12
2019,07,ESP.4.3_1,0,0.009013096220418348
2019,07,ESP.4.4_1,0,0
2019,07,ESP.4.5_1,0,0
2019,07,ESP.5.1_1,0,0.49151112780815587
2019,07,ESP.5.2_1,0,0
2019,07,ESP.5.3_1,0,0
2019,07,ESP.5.4_1,0,0
