year,month,COUNTRY,est,se,iso3
2016,1,Argentina,0,0,ARG
2016,1,Austria,0,0,AUT
2016,1,Belgium,0,0,BEL
2016,1,Bolivia,0,0.00450229398197732,BOL
2016,1,Brazil,0,0,BRA
2016,1,Chile,0,4.51667925283061E-10,CHL
2016,1,Colombia,0,0,COL
2016,1,Croatia,0,0,HRV
2016,1,Dominican Republic,0,2.60810987251503E-08,DOM
2016,1,Ecuador,0,0.553709533270251,ECU
2016,1,El Salvador,0,0.553709533270251,SLV
2016,1,France,0,0,FRA
2016,1,Germany,0,3.67786364696698E-08,DEU
2016,1,Italy,0,1.76303416310475E-13,ITA
2016,1,Luxembourg,0,0.00244129127505599,LUX
2016,1,Madagascar,0,0.30659424723436,MDG
2016,1,Martinique,0,0,MTQ
2016,1,Mexico,0,0,MEX
2016,1,Mozambique,0,0.000408164777072506,MOZ
2016,1,Netherlands,0,0,NLD
2016,1,Norway,0,0,NOR
2016,1,Paraguay,0,0.374838971888871,PRY
2016,1,Peru,0,0.0018971670339295,PER
2016,1,Portugal,0,0,PRT
2016,1,Spain,0,0,ESP
2016,1,Switzerland,0,3.43836070726411E-13,CHE
2016,1,Turkey,0,4.57907850914818E-06,TUR
2016,1,United Kingdom,0,0,GBR
2016,1,United States,0,0,USA
2016,1,Uruguay,0,2.26203362146959E-05,URY
2016,1,Venezuela,0,2.8066438062524E-13,VEN
