year,month,COUNTRY,est,se,iso3
2018,2,Argentina,0,2.65068047511363E-08,ARG
2018,2,Australia,0,0,AUS
2018,2,Austria,0,0.0512866274237392,AUT
2018,2,Bolivia,0,2.22044604925031E-16,BOL
2018,2,Brazil,0,0,BRA
2018,2,Chile,0,0.0297281436501698,CHL
2018,2,China,0,0,CHN
2018,2,Colombia,0,0,COL
2018,2,Costa Rica,0,3.09657737562752E-07,CRI
2018,2,Dominican Republic,0,0.553709533270251,DOM
2018,2,Ecuador,0,0.00264785795270994,ECU
2018,2,Estonia,0,0,EST
2018,2,France,0,0,FRA
2018,2,Germany,0,0,DEU
2018,2,Guatemala,0,0.30527212692757,GTM
2018,2,India,0,0,IND
2018,2,Ireland,0,0.306095626588317,IRL
2018,2,Italy,0,0,ITA
2018,2,Japan,0,0,JPN
2018,2,Malta,0,0.00660557092855052,MLT
2018,2,Mexico,0,0,MEX
2018,2,Norway,0,6.50102872645775E-06,NOR
2018,2,Pakistan,0,0.0273063886701623,PAK
2018,2,Panama,0,0.00138324165331749,PAN
2018,2,Poland,0,0,POL
2018,2,Portugal,0,0,PRT
2018,2,Russia,0,0.0342551830581885,RUS
2018,2,Slovenia,0,0.104135683393867,SVN
2018,2,South Africa,0,0.154425516432385,ZAF
2018,2,South Korea,0,0.421722344309796,KOR
2018,2,Spain,0,0,ESP
2018,2,Sri Lanka,0,0.0443865309239754,LKA
2018,2,Taiwan,0,4.28650509165518E-06,TWN
2018,2,Thailand,0,0.147811538978875,THA
2018,2,Turkey,0,0.000680904696143236,TUR
2018,2,United Arab Emirates,0,0,ARE
2018,2,United Kingdom,0,0,GBR
2018,2,United States,0,0,USA
