year,month,ID_1,est,se
2015,04,AUT.3_1,0,0
2015,04,AUT.9_1,0,0
2015,04,BEL.1_1,0,0.08705924750312277
2015,04,BEL.2_1,0,0.0010387999752857757
2015,04,BRA.7_1,0,0
2015,04,BWA.1_1,0,0.3065901761519624
2015,04,CHE.1_1,0,0.5537095332702514
2015,04,CHL.12_1,0,0
2015,04,CHL.14_1,0,0
2015,04,DEU.7_1,0,0.21061594903383585
2015,04,DNK.1_1,0,0
2015,04,DNK.5_1,0,0
2015,04,DZA.10_1,0,0.5404000721618465
2015,04,DZA.4_1,0,0.539935232227362
2015,04,DZA.43_1,0,0.013547802087145233
2015,04,DZA.46_1,0,7.609169489963818e-5
2015,04,ESP.1_1,0,0
2015,04,ESP.10_1,0,0
2015,04,ESP.11_1,0,0
2015,04,ESP.12_1,0,0
2015,04,ESP.13_1,0,0
2015,04,ESP.14_1,0,0
2015,04,ESP.16_1,0,0
2015,04,ESP.17_1,0,0
2015,04,ESP.18_1,0,0
2015,04,ESP.2_1,0,0
2015,04,ESP.3_1,0,0
2015,04,ESP.4_1,0,0
2015,04,ESP.5_1,0,0
2015,04,ESP.6_1,0,0
2015,04,ESP.8_1,0,0
2015,04,ESP.9_1,0,2.3314683517128287e-15
2015,04,FJI.1_1,0,0.3065901761519624
2015,04,FRA.10_1,0,0
2015,04,FRA.11_1,0,0
2015,04,FRA.3_1,0,0
2015,04,GBR.3_1,0,1.1548850764597773e-10
2015,04,GBR.4_1,0,4.2771041542644106e-4
2015,04,GHA.3_1,0,0.3065901761519624
2015,04,GRC.3_1,0,0
2015,04,GRC.4_1,0,0
2015,04,HRV.21_1,0,0
2015,04,HRV.4_1,0,3.193844757432007e-5
2015,04,IRL.6_1,0,0
2015,04,ITA.10_1,0,0
2015,04,ITA.13_1,0,0
2015,04,ITA.16_1,0,0
2015,04,ITA.4_1,0,0
2015,04,ITA.5_1,0,0
2015,04,ITA.6_1,0,0
2015,04,ITA.8_1,0,0
2015,04,LBR.10_1,0,0
2015,04,MAR.10_1,0,0
2015,04,MAR.12_1,0,0
2015,04,MAR.4_1,0,0
2015,04,MAR.5_1,0,0
2015,04,MAR.9_1,0,0
2015,04,MEX.14_1,0,1.2884896749554287e-7
2015,04,MEX.9_1,0,0
2015,04,MLT.1_1,0,0
2015,04,MLT.3_1,0,0
2015,04,NIC.10_1,0,0
2015,04,NIC.13_1,0,0
2015,04,NLD.9_1,0,0
2015,04,NPL.1_1,0,0.3065901761519624
2015,04,PNG.2_1,0,0.3065901761519624
2015,04,PRT.15_1,0,0.3934975234540121
2015,04,PRY.9_1,0,0.3065901761519624
2015,04,SEN.10_1,0,0
2015,04,SGP.1_1,0,0.3065901761519624
2015,04,SLB.1_1,0,0.3065901761519624
2015,04,USA.21_1,0,0
2015,04,USA.22_1,0,0
2015,04,USA.26_1,0,0
2015,04,USA.29_1,0,3.1588329285625605e-8
2015,04,USA.31_1,0,0
2015,04,USA.33_1,0,0
2015,04,USA.39_1,0,2.6864566127215994e-10
2015,04,USA.47_1,0,0
2015,04,USA.5_1,0,0
2015,04,ZMB.1_1,0,0.3065901761519624
2015,04,NA,0,0
