year,month,COUNTRY,est,se,iso3
2017,3,Algeria,0,0.304611772717241,DZA
2017,3,Argentina,0,0,ARG
2017,3,Austria,0,0,AUT
2017,3,Bangladesh,0,0.553709533270251,BGD
2017,3,Belgium,0,0,BEL
2017,3,Brazil,0,0,BRA
2017,3,Canada,0,0,CAN
2017,3,China,0,0,CHN
2017,3,Colombia,0,0,COL
2017,3,Costa Rica,0,0,CRI
2017,3,Czechia,0,2.64428368601521E-05,CZE
2017,3,Dominican Republic,0,0.16958125754974,DOM
2017,3,Fiji,0,0.459804151518806,FJI
2017,3,France,0,0,FRA
2017,3,Germany,0,0,DEU
2017,3,Greece,0,1.10381796369907E-07,GRC
2017,3,Guatemala,0,0.214684422239064,GTM
2017,3,Hungary,0,0,HUN
2017,3,Indonesia,0,0,IDN
2017,3,Italy,0,0,ITA
2017,3,Laos,0,0.000111369797383465,LAO
2017,3,Malaysia,0,5.93558535655347E-12,MYS
2017,3,Mexico,0,0,MEX
2017,3,Morocco,0,0,MAR
2017,3,Mozambique,0,0,MOZ
2017,3,Myanmar,0,0.553709533270251,MMR
2017,3,Netherlands,0,0.0497900737930271,NLD
2017,3,Paraguay,0,0,PRY
2017,3,Peru,0,0,PER
2017,3,Philippines,0,0.30659424723436,PHL
2017,3,Portugal,0,0,PRT
2017,3,South Africa,0,0.0620310395151241,ZAF
2017,3,Spain,0,0,ESP
2017,3,Sri Lanka,0,0.000249606471720343,LKA
2017,3,Switzerland,0,6.51478064273015E-06,CHE
2017,3,Thailand,0,4.07562872339895E-13,THA
2017,3,Tunisia,0,0,TUN
2017,3,United Kingdom,0,0,GBR
2017,3,United States,0,0,USA
2017,3,Uruguay,0,0.0130462415428871,URY
2017,3,Venezuela,0,0.0489911517586596,VEN
2017,3,Vietnam,0,0.0934413271233987,VNM
