year,month,COUNTRY,est,se,iso3
2022,5,Afghanistan,0,0.0159578247503791,AFG
2022,5,Albania,0.0013214403700033,1,ALB
2022,5,Algeria,0.007598282127519,1,DZA
2022,5,Angola,0.000330360092500826,1,AGO
2022,5,Argentina,0,3.28918390302135E-08,ARG
2022,5,Australia,0,7.8051381688482E-05,AUS
2022,5,Austria,0.00462504129501156,1,AUT
2022,5,Azerbaijan,0,2.11691775220402E-11,AZE
2022,5,Bangladesh,0.000165180639894452,7.18781618880282E-06,BGD
2022,5,Belarus,0.000330360092500826,1,BLR
2022,5,Belgium,0.000660720185001652,1,BEL
2022,5,Benin,0,6.97168790464442E-06,BEN
2022,5,Bolivia,0,0.00270224616805281,BOL
2022,5,Bosnia and Herzegovina,0,0.0939988825654379,BIH
2022,5,Botswana,0,0.553709533270251,BWA
2022,5,Brazil,0.000660720185001652,1,BRA
2022,5,Brunei,0,0.553709533270251,BRN
2022,5,Bulgaria,0.000330360092500826,0,BGR
2022,5,Cambodia,0,0,KHM
2022,5,Canada,0,2.49911202843123E-12,CAN
2022,5,Chile,0,0.0939999470984849,CHL
2022,5,China,0,0.000457943787681714,CHN
2022,5,Colombia,0.00198216055500496,1,COL
2022,5,Costa Rica,0,9.40888478240254E-11,CRI
2022,5,Côte d'Ivoire,0,0.0940000113090447,CIV
2022,5,Croatia,0.00264288074000661,1,HRV
2022,5,Czechia,0,0.0520487080837067,CZE
2022,5,Democratic Republic of the Congo,0,0,COD
2022,5,Denmark,0,0.169764122593402,DNK
2022,5,Djibouti,0,0.0939975316752305,DJI
2022,5,Dominican Republic,0,5.31497290623406E-10,DOM
2022,5,Ecuador,0,0,ECU
2022,5,Egypt,0.000991080277502478,1,EGY
2022,5,El Salvador,0.000331826099814439,0.0088359976170217,SLV
2022,5,Estonia,0,0.30659424723436,EST
2022,5,Ethiopia,0.000165180046250413,0,ETH
2022,5,Finland,0.000330360092500826,1,FIN
2022,5,France,0.00528576148001321,1,FRA
2022,5,Gabon,0.000165585114274292,0.00489256568326846,GAB
2022,5,Georgia,0,4.06359443394511E-06,GEO
2022,5,Germany,0.0013214403700033,1,DEU
2022,5,Ghana,0.000660720185001652,1,GHA
2022,5,Greece,0.000660720185001652,1,GRC
2022,5,Guatemala,0.000165180046250413,0,GTM
2022,5,Guinea,0,0.16976409422183,GIN
2022,5,Guinea-Bissau,0,0.00149957305526471,GNB
2022,5,Haiti,0,0.000830582253012468,HTI
2022,5,Honduras,0,3.76032731508324E-07,HND
2022,5,Hungary,0.0465807730426165,1,HUN
2022,5,India,0.00330360092500826,1,IND
2022,5,Indonesia,0.0013214403700033,1,IDN
2022,5,Iran,0.0102411628675256,1,IRN
2022,5,Iraq,0,0,IRQ
2022,5,Italy,0.123224314502808,1,ITA
2022,5,Japan,0,0,JPN
2022,5,Jordan,0.000330360092500826,1,JOR
2022,5,Kazakhstan,0.000165180046250413,4.2188474935756E-15,KAZ
2022,5,Kenya,0,0.00149989817713714,KEN
2022,5,Kosovo,0,0,SRB
2022,5,Kyrgyzstan,0,0.00270900065415436,KGZ
2022,5,Laos,0,2.11477228395651E-07,LAO
2022,5,Lebanon,0.000165180046250417,4.47419878923938E-14,LBN
2022,5,Lithuania,0.000495540140257272,6.07835159982528E-09,LTU
2022,5,Luxembourg,0,0,LUX
2022,5,Madagascar,0,0.0520486947373858,MDG
2022,5,Malaysia,0,5.95995054974985E-07,MYS
2022,5,Mali,0,0.011655720896798,MLI
2022,5,Malta,0,0.553709533270251,MLT
2022,5,Martinique,0.000330360092500826,1,MTQ
2022,5,Mauritania,0.000330360092500826,1,MRT
2022,5,Mexico,0.0013214403700033,1,MEX
2022,5,Morocco,0.00198216055500496,1,MAR
2022,5,Mozambique,0,2.39036769126288E-05,MOZ
2022,5,Myanmar,0.000330360092500826,1,MMR
2022,5,Nepal,0.000165180046250413,0,NPL
2022,5,Netherlands,0.0214734060125537,1,NLD
2022,5,Nicaragua,0,1.85395288010426E-09,NIC
2022,5,Nigeria,0.000330360092500826,1,NGA
2022,5,North Korea,0.000330360092500826,1,PRK
2022,5,Norway,0,0.05741986031683,NOR
2022,5,Oman,0,0.0939998912116238,OMN
2022,5,Pakistan,0.000330360092500826,1,PAK
2022,5,Palestine,0,3.24518190097933E-13,PSE
2022,5,Panama,0,3.45730777340236E-10,PAN
2022,5,Paraguay,0,0.0288198473714297,PRY
2022,5,Peru,0.000991080277502478,1,PER
2022,5,Philippines,0,0.00149978696616038,PHL
2022,5,Poland,0,3.56148290237002E-06,POL
2022,5,Portugal,0.000991080277502478,1,PRT
2022,5,Romania,0.00165180046250413,1,ROU
2022,5,Russia,0.000660720185001652,1,RUS
2022,5,Rwanda,0,0.0520486474883881,RWA
2022,5,Saudi Arabia,0.000660720185001652,1,SAU
2022,5,Senegal,0.000165180047887771,1.9825133090734E-08,SEN
2022,5,Serbia,0.000991080277502478,1,SRB
2022,5,Slovakia,0,1.30729760855486E-05,SVK
2022,5,Slovenia,0,0,SVN
2022,5,Solomon Islands,0,0.0520487140881926,SLB
2022,5,Somalia,0.000165180046250413,0,SOM
