year,month,COUNTRY,est,se,iso3
2020,10,Afghanistan,0,0.144907018415602,AFG
2020,10,Albania,0,0,ALB
2020,10,Algeria,0.000660720185001652,1,DZA
2020,10,Angola,0.000165191269315079,0.000135879634711622,AGO
2020,10,Argentina,0.000165180046250413,0,ARG
2020,10,Australia,0,0.052032072460009,AUS
2020,10,Austria,0,0,AUT
2020,10,Azerbaijan,0.00198216055500496,1,AZE
2020,10,Bangladesh,0,5.36252153793271E-11,BGD
2020,10,Belarus,0,0.30659424723436,BLR
2020,10,Belgium,0.000330360092500826,1,BEL
2020,10,Bolivia,0.000660720185001652,1,BOL
2020,10,Bosnia and Herzegovina,0,5.92310671434504E-05,BIH
2020,10,Brazil,0.00231252064750578,1,BRA
2020,10,Bulgaria,0,0,BGR
2020,10,Burkina Faso,0,0.30659424723436,BFA
2020,10,Cambodia,0.000330360092500826,1,KHM
2020,10,Cameroon,0,0.00883518441415243,CMR
2020,10,Central African Republic,0,0.0159577085347874,CAF
2020,10,Chile,0.000330360092500826,1,CHL
2020,10,China,0,0,CHN
2020,10,Colombia,0.0013214403700033,1,COL
2020,10,Costa Rica,0,0,CRI
2020,10,Côte d'Ivoire,0,0.553709533270251,CIV
2020,10,Croatia,0,2.68485729204571E-08,HRV
2020,10,Czechia,0.000330360092500826,1,CZE
2020,10,Republic of the Congo,0,0.000254651473480472,COD
2020,10,Denmark,0,0,DNK
2020,10,Dominican Republic,0,7.33578060552187E-06,DOM
2020,10,Ecuador,0.000660720185001652,1,ECU
2020,10,Egypt,0,0.0940000300429592,EGY
2020,10,El Salvador,0,5.62017188343589E-09,SLV
2020,10,Ethiopia,0,0.169764157539481,ETH
2020,10,France,0,0,FRA
2020,10,Georgia,0,0.169762958142746,GEO
2020,10,Germany,0.00264288074000661,1,DEU
2020,10,Ghana,0.00016540408885445,0.00270903344153428,GHA
2020,10,Greece,0.000165180046250413,1.11022302462516E-16,GRC
2020,10,Guatemala,0.000165180046250414,1.21014309684142E-14,GTM
2020,10,Haiti,0,0.0159578100763388,HTI
2020,10,Honduras,0,1.97175293759067E-07,HND
2020,10,Hungary,0.000825900231252065,0,HUN
2020,10,India,0.00858936240502147,1,IND
2020,10,Indonesia,0.000165180046250413,0,IDN
2020,10,Iran,0,0.00488015990968504,IRN
2020,10,Iraq,0,0.00149823763425871,IRQ
2020,10,Ireland,0.000330360092500826,1,IRL
2020,10,Italy,0.0234555665675586,1,ITA
2020,10,Japan,0,6.32939655442755E-06,JPN
2020,10,Jordan,0.000165585112355904,0.00489254256893312,JOR
2020,10,Kazakhstan,0,0,KAZ
2020,10,Kenya,0.000330360092500826,1,KEN
2020,10,Kosovo,0,0,SRB
2020,10,Kyrgyzstan,0,0.00489248536938869,KGZ
2020,10,Lebanon,0.000330360092500826,1,LBN
2020,10,Madagascar,0.00016529961045591,0.0014466362644997,MDG
2020,10,Malaysia,0.000495540138751239,1.4432899320127E-15,MYS
2020,10,Mali,0,0.306594186793262,MLI
2020,10,Malta,0,0.0520486654824779,MLT
2020,10,Mauritania,0,0.0288179298342326,MRT
2020,10,Mexico,0.00495540138751239,1,MEX
2020,10,Morocco,0,3.63201042491434E-05,MAR
2020,10,Mozambique,0,0.306594218692097,MOZ
2020,10,Myanmar,0,0.0939992449797784,MMR
2020,10,Nepal,0.000330360092500826,1,NPL
2020,10,Netherlands,0.0013214403700033,1,NLD
2020,10,New Zealand,0,0,NZL
2020,10,Nicaragua,0.000660720185001652,1,NIC
2020,10,Niger,0,0.00452020582078427,NER
2020,10,Nigeria,0,0.0288198584381683,NGA
2020,10,Norway,0,0.553709533270251,NOR
2020,10,Pakistan,0.000330360092500826,1,PAK
2020,10,Palestine,0,0.30659424723436,PSE
2020,10,Panama,0.000165180046250825,4.99267294173933E-12,PAN
2020,10,Paraguay,0.000330360092500826,1,PRY
2020,10,Peru,0,0,PER
2020,10,Philippines,0,3.33066907387547E-16,PHL
2020,10,Poland,0,0.000254444091550954,POL
2020,10,Portugal,0,0,PRT
2020,10,Romania,0.000165180046250898,5.87407900098924E-12,ROU
2020,10,Russia,0,0.0159578115678685,RUS
2020,10,Rwanda,0,0.0520486206252437,RWA
2020,10,Saudi Arabia,0,1.31177628054369E-05,SAU
2020,10,Senegal,0,4.06321796875275E-06,SEN
2020,10,Serbia,0,0,SRB
2020,10,Slovakia,0,1.56522694805261E-09,SVK
2020,10,Slovenia,0,0,SVN
2020,10,Somalia,0.000660720185001652,1,SOM
2020,10,South Africa,0,7.20655790598101E-09,ZAF
2020,10,South Korea,0,7.80735559035017E-05,KOR
2020,10,Spain,0.0723488602576809,1,ESP
2020,10,Sri Lanka,0,7.30544079818873E-06,LKA
2020,10,Suriname,0,0.16976389531736,SUR
2020,10,Sweden,0,0,SWE
2020,10,Switzerland,0,0,CHE
2020,10,Syria,0,7.78854476165547E-05,SYR
2020,10,Thailand,0.000165180170910205,1.50937962106745E-06,THA
2020,10,Tunisia,0,0.000828538292915959,TUN
2020,10,Turkey,0.037991410637595,1,TUR
2020,10,Ukraine,0.000330360092500826,1,UKR
2020,10,United Arab Emirates,0,0.306590895453505,ARE
2020,10,United Kingdom,0.000330360092500826,0,GBR
2020,10,United States,0.000330360092500826,0,USA
2020,10,Uruguay,0,0.0159578100252322,URY
2020,10,Uzbekistan,0,0.00883598764533411,UZB
2020,10,Venezuela,0.000330360092500826,1,VEN
2020,10,Vietnam,0.000330360092500826,1,VNM
2020,10,Yemen,0,0.16976394491708,YEM
2020,10,Zimbabwe,0,9.82227497026145E-06,ZWE
