year,month,COUNTRY,est,se,iso3
2021,10,Afghanistan,0,0.00489168584351551,AFG
2021,10,Albania,0,0,ALB
2021,10,Algeria,0.00231252064750578,1,DZA
2021,10,Angola,0,0.30659424723436,AGO
2021,10,Argentina,0.000330360092500826,1,ARG
2021,10,Australia,0,0.306591926597687,AUS
2021,10,Austria,0.000330360092500826,1,AUT
2021,10,Azerbaijan,0.0013214403700033,1,AZE
2021,10,Bangladesh,0,0,BGD
2021,10,Belgium,0,0,BEL
2021,10,Bhutan,0,0.306192412965506,BTN
2021,10,Bolivia,0.000991080277502478,1,BOL
2021,10,Bosnia and Herzegovina,0,0.553709533270251,BIH
2021,10,Botswana,0.000180501373446263,0.169764106536408,BWA
2021,10,Brazil,0.00297324083250743,1,BRA
2021,10,Bulgaria,0.000330360092500826,1,BGR
2021,10,Burkina Faso,0,1.09198540210187E-08,BFA
2021,10,Burundi,0,0.000441716611834453,BDI
2021,10,Cambodia,0,0.000459884312874914,KHM
2021,10,Cameroon,0,0.000830577912644293,CMR
2021,10,Canada,0,0.00883310085539379,CAN
2021,10,Chile,0,0,CHL
2021,10,China,0,0.553709533270251,CHN
2021,10,Colombia,0.000330360092500826,1,COL
2021,10,Costa Rica,0,6.48074324205439E-08,CRI
2021,10,Côte d'Ivoire,0,6.43256793386726E-08,CIV
2021,10,Croatia,0,1.45490450877972E-05,HRV
2021,10,Czechia,0.000660720185001652,1,CZE
2021,10,Democratic Republic of the Congo,0.000165180046250413,0,COD
2021,10,Denmark,0,0.0288182104579495,DNK
2021,10,Dominican Republic,0.000330360092500826,1,DOM
2021,10,Ecuador,0.000165180063669598,2.10911474729514E-07,ECU
2021,10,Egypt,0.00165180046250413,1,EGY
2021,10,El Salvador,0.000660720185001652,1,SLV
2021,10,Equatorial Guinea,0,0.169761782545683,GNQ
2021,10,Ethiopia,0.000330360092500826,1,ETH
2021,10,Faroe Islands,0.000330360092500826,1,FRO
2021,10,Fiji,0,0.169764093071288,FJI
2021,10,France,0.00561612157251404,1,FRA
2021,10,French Guiana,0,0.0520481796703602,GUF
2021,10,Gabon,0,0.169755897716008,GAB
2021,10,Georgia,0,0,GEO
2021,10,Germany,0.00297324083250743,1,DEU
2021,10,Ghana,0.000330360092500826,1,GHA
2021,10,Greece,0.00198216055500496,1,GRC
2021,10,Guatemala,0,0,GTM
2021,10,Guinea,0,1.03413178020872E-09,GIN
2021,10,Guinea-Bissau,0,0.388707719846077,GNB
2021,10,Guyana,0,0.553709533270251,GUY
2021,10,Haiti,0,0,HTI
2021,10,Honduras,0,0.00014048849144932,HND
2021,10,Hungary,0.00231252064750578,1,HUN
