year,month,COUNTRY,est,se,iso3
2015,5,Algeria,0,1.01863873857022E-05,DZA
2015,5,Chile,0,0,CHL
2015,5,Colombia,0,0.306509276373885,COL
2015,5,Croatia,0,0,HRV
2015,5,France,0,0,FRA
2015,5,Germany,0,0,DEU
2015,5,Greece,0,1.88722950992259E-05,GRC
2015,5,Guatemala,0,0,GTM
2015,5,Indonesia,0,0,IDN
2015,5,Italy,0,0,ITA
2015,5,Japan,0,0.134090567867504,JPN
2015,5,Malta,0,0.336776601173649,MLT
2015,5,Mexico,0,4.59476900971367E-12,MEX
2015,5,Morocco,0,0,MAR
2015,5,Netherlands,0,0,NLD
2015,5,Nicaragua,0,0,NIC
2015,5,Portugal,0,0,PRT
2015,5,Slovenia,0,0.414318636928138,SVN
2015,5,Spain,0,0,ESP
2015,5,Switzerland,0,0,CHE
2015,5,United Kingdom,0,0,GBR
2015,5,United States,0,0,USA
