year,month,ID_2,est,se
2017,11,ARG.14.4_1,0,0
2017,11,ARG.17.4_1,0,0.5537095332702514
2017,11,ARG.18.11_1,0,0.008635810415329681
2017,11,ARG.18.9_1,0,0.303619785066255
2017,11,ARG.5.1_1,0,1.5805682716085734e-5
2017,11,AUS.10.31_1,0,0.5246996571599035
2017,11,AUS.10.35_1,0,0.052402635989956425
2017,11,AUS.10.45_1,0,0.5242064372894271
2017,11,AUS.10.49_1,0,0.4813582164067167
2017,11,AUS.10.74_1,0,0.13409441970313674
2017,11,BEL.2.3_1,0,0
2017,11,BEL.2.4_1,0,0.26376177526993194
2017,11,BGR.1.10_1,0,0.047131806525393616
2017,11,BGR.1.11_1,0,0.04770364593735754
2017,11,BGR.20.4_1,0,0.05330189215323422
2017,11,BGR.4.2_1,0,0.05874038967045059
2017,11,BGR.5.1_1,0,0.0396926802055102
2017,11,BGR.9.6_1,0,0.0619848598377033
2017,11,BIH.2.5_1,0,0.33743151376129243
2017,11,BRA.19.67_1,0,2.0577947679178976e-8
2017,11,BRA.25.564_1,0,0.30313952631284147
2017,11,BRA.25.590_1,0,0.30626120845106253
2017,11,CHL.14.5_1,0,4.2991318457419325e-6
2017,11,COL.2.46_2,0,2.661015852112314e-11
2017,11,COL.2.69_2,0,0
2017,11,COL.20.26_2,0,0.09775481772376104
2017,11,COL.25.1_2,0,0
2017,11,COL.31.26_2,0,0.00212507543997964
2017,11,COL.31.32_2,0,0
2017,11,COL.4.14_2,0,0
2017,11,COL.4.2_2,0,0
2017,11,COL.4.5_2,0,5.066807489351177e-5
2017,11,COL.5.1_2,0,1.511191172198778e-11
2017,11,CRI.3.10_1,0,0.024694916217096075
2017,11,DEU.1.15_1,0,0.5181349452433237
2017,11,DEU.1.35_1,0,0.1426576446605342
2017,11,DEU.2.54_1,0,0.30651174533779624
2017,11,DEU.2.74_1,0,0
2017,11,DEU.3.1_1,0,8.568310637635523e-5
2017,11,DEU.4.13_1,0,0.3010130870334147
2017,11,DEU.7.4_1,0,0.24097306279265607
2017,11,DEU.7.8_1,0,0.0452822129506224
2017,11,DOM.27.6_1,0,0.5537095332702514
2017,11,ESP.1.1_1,0,0
2017,11,ESP.1.2_1,0,2.3734358944871303e-7
2017,11,ESP.1.3_1,0,1.1102230246251565e-15
2017,11,ESP.1.4_1,0,0
2017,11,ESP.1.5_1,0,5.810141257001078e-11
2017,11,ESP.1.6_1,0,0
2017,11,ESP.1.7_1,0,0
2017,11,ESP.1.8_1,0,0
2017,11,ESP.10.1_1,0,0
2017,11,ESP.10.2_1,0,0
2017,11,ESP.10.3_1,0,0
2017,11,ESP.11.1_1,0,0.5537095332702514
2017,11,ESP.12.1_1,0,0
2017,11,ESP.12.3_1,0,8.251081373700231e-9
2017,11,ESP.12.4_1,0,5.463259186759828e-4
2017,11,ESP.13.1_1,0,0
2017,11,ESP.14.1_1,0,0
2017,11,ESP.14.2_1,0,4.421196317050402e-6
2017,11,ESP.16.1_1,0,0
2017,11,ESP.16.2_1,0,0
2017,11,ESP.16.3_1,0,0
2017,11,ESP.17.1_1,0,1.736444321664976e-11
2017,11,ESP.18.1_1,0,0
2017,11,ESP.2.1_1,0,0
2017,11,ESP.2.2_1,0,0
2017,11,ESP.2.3_1,0,0
2017,11,ESP.3.1_1,0,9.880790982075283e-7
2017,11,ESP.4.1_1,0,0.16088458346753232
2017,11,ESP.4.2_1,0,6.229350368869291e-12
2017,11,ESP.4.3_1,0,0.09399082917163326
2017,11,ESP.4.4_1,0,0
2017,11,ESP.4.5_1,0,0
2017,11,ESP.5.1_1,0,0.5345548585496239
2017,11,ESP.5.2_1,0,8.140727945082915e-7
2017,11,ESP.5.3_1,0,0.005810906343571176
2017,11,ESP.5.8_1,0,1.9213760909664312e-4
2017,11,ESP.6.1_1,0,0
2017,11,ESP.6.2_1,0,0
2017,11,ESP.6.3_1,0,0
2017,11,ESP.6.4_1,0,0
2017,11,ESP.8.1_1,0,0
2017,11,ESP.9.1_1,0,1.3855403510065756e-5
2017,11,FRA.10.11_1,0,0.0021107453202156012
2017,11,FRA.11.1_1,0,0.31077443256602655
2017,11,FRA.11.11_1,0,3.0569348358922e-4
2017,11,FRA.11.2_1,0,0
2017,11,FRA.7.2_1,0,0.306204425351727
2017,11,FRA.8.2_1,0,0.5537095332702514
2017,11,FRA.8.5_1,0,0.516408454041758
2017,11,GBR.1.17_1,0,0.049899806460810936
2017,11,GBR.1.22_1,0,1.0716195708582177e-7
2017,11,GBR.1.36_1,0,0.09146262411405237
2017,11,GBR.3.12_1,0,0.14477203901822056
2017,11,GRC.6.1_1,0,1.9165417164401788e-7
2017,11,HKG.11_1,0,0
2017,11,HKG.12_1,0,5.064912631166374e-4
2017,11,HKG.14_1,0,0
2017,11,HKG.16_1,0,0.3057635502911934
2017,11,HKG.18_1,0,0.5498301374151038
2017,11,HKG.2_1,0,0
2017,11,HKG.3_1,0,0.02871507325072664
2017,11,HKG.5_1,0,0
2017,11,HKG.7_1,0,0.5501283084046262
2017,11,HKG.8_1,0,0
2017,11,HKG.9_1,0,0
2017,11,HRV.11.1_1,0,0.11176419652817593
2017,11,HRV.11.26_1,0,1.9651080762628226e-10
2017,11,HUN.17.4_1,0,0.21612079638385384
2017,11,HUN.7.4_1,0,0.21580038662081968
2017,11,IDN.2.1_1,0,0.0013722312744596232
2017,11,IND.2.9_1,0,4.6284557138831506e-4
2017,11,IND.20.17_1,0,0.4616897056699212
2017,11,IND.20.27_1,0,0.22552136155168223
2017,11,IND.25.1_1,0,0.3065095153426167
2017,11,IND.31.28_1,0,0.05196036124460579
2017,11,IND.31.30_1,0,8.883670829185064e-6
2017,11,IND.31.8_1,0,0.5537095332702514
2017,11,IND.36.6_1,0,0.3065928848047157
2017,11,ITA.10.9_1,0,0
2017,11,ITA.13.4_1,0,0.1691634345384716
2017,11,ITA.13.6_1,0,0.1623986336788773
2017,11,ITA.8.4_1,0,0
2017,11,JPN.1.2_1,0,0.15177895642573636
2017,11,JPN.32.21_1,0,0.002061328862424938
2017,11,JPN.32.27_1,0,0.2951360961244138
2017,11,JPN.32.28_1,0,0.08574173287465181
2017,11,JPN.33.27_1,0,0.10254538572623051
2017,11,JPN.41.1_1,0,0.5537095332702514
2017,11,KOR.10.12_1,0,0.5537095332702514
2017,11,KOR.8.7_1,0,0.5537095332702514
2017,11,MAR.14.4_1,0,0.5266044811038201
2017,11,MEX.12.1_1,0,0
2017,11,MEX.14.121_1,0,0
2017,11,MEX.14.43_1,0,0.5537095332702514
2017,11,MEX.15.27_1,0,0.2728591246733785
2017,11,MEX.15.31_1,0,0.2668637171874477
2017,11,MEX.15.56_1,0,0.14170940766809736
2017,11,MEX.19.46_1,0,0
2017,11,MEX.19.47_1,0,0
2017,11,MLT.3.11_1,0,0.07718587353024653
2017,11,MRT.5.1_1,0,0.5537095332702514
2017,11,NLD.9.23_2,0,0.4473572868209137
2017,11,PRT.13.9_1,0,0.4342203925889503
2017,11,PRY.9.8_1,0,0
2017,11,SRB.3.17_1,0,0
2017,11,THA.48.3_1,0,0.18572131998808583
2017,11,USA.10.15_1,0,6.633147621060154e-6
2017,11,USA.10.28_1,0,0.05190583227887535
2017,11,USA.10.35_1,0,0.30287441622177225
2017,11,USA.10.43_1,0,0.32513773532068513
2017,11,USA.19.32_1,0,0.015462424894198912
2017,11,USA.21.3_1,0,0
2017,11,USA.22.12_1,0,0.2934392263854806
2017,11,USA.22.3_1,0,9.24484046205265e-7
2017,11,USA.26.95_1,0,3.939276682629611e-10
2017,11,USA.31.2_1,0,0
2017,11,USA.33.24_1,0,0
2017,11,USA.33.31_1,0,0
2017,11,USA.33.32_1,0,0
2017,11,USA.33.53_1,0,0
2017,11,USA.34.19_1,0,0.008495586324496762
2017,11,USA.34.68_1,0,0
2017,11,USA.34.92_1,0,7.922551503725117e-12
2017,11,USA.36.18_1,0,1.8011747648927212e-10
2017,11,USA.44.101_1,0,0.30353559409336794
2017,11,USA.44.29_1,0,0.01940833036455769
2017,11,USA.45.3_1,0,2.19232735299002e-8
2017,11,USA.47.27_1,0,2.133830705858264e-4
2017,11,USA.5.19_1,0,0
2017,11,USA.5.33_1,0,0.2743203946892372
2017,11,VEN.17.8_1,0,5.424927329578111e-8
2017,11,VNM.27.12_1,0,0.21883254563952992
2017,11,VNM.27.29_1,0,0.0480323863276686
2017,11,VNM.28.2_1,0,0.21861583108907146
2017,11,VNM.30.7_1,0,0.21796930828390237
2017,11,VNM.36.6_1,0,0
2017,11,VNM.38.7_1,0,0
2017,11,VNM.43.4_1,0,0
