year,month,COUNTRY,est,se,iso3
2015,3,Algeria,0,0.0384635247002691,DZA
2015,3,Argentina,0,4.51838150234973E-05,ARG
2015,3,Austria,0,8.41859915112764E-11,AUT
2015,3,Belgium,0,0.553709533270251,BEL
2015,3,Brazil,0,0.0176669375069561,BRA
2015,3,Chile,0,0,CHL
2015,3,Croatia,0,5.94045812540855E-10,HRV
2015,3,Denmark,0,4.19138299623256E-08,DNK
2015,3,France,0,0,FRA
2015,3,Germany,0,0.118024306873842,DEU
2015,3,Guatemala,0,0,GTM
2015,3,Italy,0,0,ITA
2015,3,Malta,0,0,MLT
2015,3,Mexico,0,0,MEX
2015,3,Morocco,0,0,MAR
2015,3,Netherlands,0,0,NLD
2015,3,Nicaragua,0,0,NIC
2015,3,Pakistan,0,0.306593830836581,PAK
2015,3,Romania,0,1.14768971104517E-07,ROU
2015,3,Spain,0,0,ESP
2015,3,Sweden,0,0,SWE
2015,3,United Kingdom,0,0,GBR
2015,3,United States,0,0,USA
