year,month,COUNTRY,est,se,iso3
2022,1,Albania,0,0,ALB
2022,1,Algeria,0.000330360092500826,1,DZA
2022,1,Angola,0,7.99195305600797E-07,AGO
2022,1,Argentina,0.000495540138751239,0,ARG
2022,1,Australia,0,0.00425364677888151,AUS
2022,1,Austria,0,0,AUT
2022,1,Azerbaijan,0,0.0520486914851158,AZE
2022,1,Bangladesh,0.000330360092501289,2.80109269112927E-12,BGD
2022,1,Belgium,0.000330360092500826,1,BEL
2022,1,Bolivia,0.000660720185001652,1,BOL
2022,1,Brazil,0.00561612157251404,1,BRA
2022,1,Bulgaria,0,0.553709533270251,BGR
2022,1,Burkina Faso,0,0.00150003460436421,BFA
2022,1,Cambodia,0,6.47823142907455E-08,KHM
2022,1,Cameroon,0,1.64479541098217E-11,CMR
2022,1,Canada,0,0.169761569297834,CAN
2022,1,Chile,0.000660720185001652,1,CHL
2022,1,Colombia,0.00198216055500496,1,COL
2022,1,Costa Rica,0,2.22386108585937E-05,CRI
2022,1,Côte d'Ivoire,0,0,CIV
2022,1,Czechia,0,4.61540787699555E-07,CZE
2022,1,Democratic Republic of the Congo,0,3.73590047786365E-13,COD
2022,1,Djibouti,0,0,DJI
2022,1,Dominican Republic,0,1.53842927286263E-09,DOM
2022,1,Ecuador,0.000165180046250413,0,ECU
2022,1,Egypt,0.000991080277502478,1,EGY
2022,1,El Salvador,0.000165218033095592,0.000459838971176185,SLV
2022,1,Estonia,0,0.553709533270251,EST
2022,1,Ethiopia,0.000330360092500826,1,ETH
2022,1,Finland,0,1.99157912383896E-10,FIN
2022,1,France,0.000660720185001652,1,FRA
2022,1,Gabon,0,0.0939999974196192,GAB
2022,1,Georgia,0,0.0939998807876569,GEO
2022,1,Germany,0.000330360092500826,1,DEU
2022,1,Ghana,0,0.30659409593748,GHA
2022,1,Greece,0.000330360092500826,1,GRC
2022,1,Guatemala,0,3.8196881024799E-07,GTM
2022,1,Guinea,0,0.0288185948787056,GIN
2022,1,Haiti,0,7.33572012578954E-06,HTI
2022,1,Honduras,0,0.0520486279514334,HND
2022,1,Hungary,0,0,HUN
2022,1,India,0.0105715229600264,1,IND
2022,1,Indonesia,0.00165180046250413,1,IDN
2022,1,Iran,0.00165180046250413,1,IRN
2022,1,Iraq,0,0.000808719536252833,IRQ
2022,1,Italy,0.0102411628675256,1,ITA
2022,1,Japan,0,0,JPN
2022,1,Jordan,0,2.43353826534509E-07,JOR
2022,1,Kazakhstan,0.000330360092500826,1,KAZ
2022,1,Kenya,0,2.39139297296687E-05,KEN
2022,1,Kosovo,0,0.000759879686774156,SRB
2022,1,Lebanon,0,0.169752029531599,LBN
2022,1,Lithuania,0,0,LTU
2022,1,Madagascar,0,1.10028312017008E-08,MDG
2022,1,Malaysia,0.000660720185001652,1,MYS
2022,1,Mali,0,0.000254249393560446,MLI
2022,1,Martinique,0,0.553709533270251,MTQ
2022,1,Mauritania,0,0.0939999350782477,MRT
2022,1,Mexico,0.00165180046250413,1,MEX
2022,1,Morocco,0,0,MAR
2022,1,Mozambique,0,0.000127374785601653,MOZ
2022,1,Myanmar,0,4.32303356096009E-05,MMR
2022,1,Namibia,0,0.16976409422183,NAM
2022,1,Nepal,0,7.77185074564146E-05,NPL
2022,1,Netherlands,0.00660720185001652,1,NLD
2022,1,New Caledonia,0,0.169764026529617,NCL
2022,1,New Zealand,0,0.000783428585441226,NZL
2022,1,Nicaragua,0,7.33849368261819E-06,NIC
2022,1,Niger,0,1.60554469719187E-09,NER
2022,1,Nigeria,0.0013214403700033,1,NGA
2022,1,Norway,0,0.169764084992216,NOR
2022,1,Oman,0,3.71806669896557E-08,OMN
2022,1,Pakistan,0.000660720185001652,1,PAK
2022,1,Palestine,0,0.0939999519919841,PSE
2022,1,Panama,0,0.015957823715221,PAN
2022,1,Paraguay,0.000330360092500826,1,PRY
2022,1,Peru,0.00198216055500496,1,PER
2022,1,Philippines,0.000991080277502478,1,PHL
2022,1,Poland,0,0.0520487027110674,POL
2022,1,Portugal,0,0,PRT
2022,1,Democratic Republic of the Congo,0,0.028367513988316,COD
2022,1,Réunion,0,3.81849013075808E-07,REU
2022,1,Romania,0,5.36809193407706E-06,ROU
2022,1,Russia,0,0.000140947673120007,RUS
2022,1,Rwanda,0,0.00883588264697699,RWA
2022,1,Saudi Arabia,0.000330360092500826,0,SAU
2022,1,Senegal,0,4.74223116331274E-09,SEN
2022,1,Serbia,0,0,SRB
2022,1,Sierra Leone,0,0.00488609450207966,SLE
2022,1,Slovakia,0,0.30659424723436,SVK
2022,1,Somalia,0,7.9596329527476E-12,SOM
2022,1,South Africa,0.000330360092500826,0,ZAF
2022,1,South Korea,0,0,KOR
2022,1,South Sudan,0,6.2116898606468E-05,SSD
2022,1,Spain,0.0089197224975223,1,ESP
2022,1,Sri Lanka,0,4.20801171685525E-11,LKA
2022,1,Sudan,0,3.3221677964157E-08,SDN
2022,1,Sweden,0,1.40998324127395E-14,SWE
2022,1,Switzerland,0,0.0593758404934612,CHE
2022,1,Taiwan,0,0.0940000324372037,TWN
2022,1,Tanzania,0,0.0288198289919851,TZA
2022,1,Thailand,0.0013214403700033,1,THA
2022,1,Togo,0,0.094000005050403,TGO
2022,1,Tunisia,0,0.0940000324372037,TUN
2022,1,Turkey,0,0,TUR
2022,1,Uganda,0,0.00488902354426335,UGA
2022,1,Ukraine,0,0,UKR
2022,1,United Arab Emirates,0,6.09031969300844E-09,ARE
2022,1,United Kingdom,0,0,GBR
2022,1,United States,0.000991080277502478,1,USA
2022,1,Uruguay,0.000330360092500826,1,URY
2022,1,Uzbekistan,0,0.0939999973706144,UZB
2022,1,Venezuela,0,0.000254557292201585,VEN
2022,1,Vietnam,0,0,VNM
2022,1,Yemen,0,2.54241072639161E-13,YEM
2022,1,Zambia,0,0.093065031794775,ZMB
