year,month,COUNTRY,est,se,iso3
2020,3,Argentina,0,0,ARG
2020,3,Austria,0,6.62989690116689E-05,AUT
2020,3,Belgium,0,0,BEL
2020,3,Brazil,0,0,BRA
2020,3,Bulgaria,0,0,BGR
2020,3,Chile,0,0,CHL
2020,3,China,0,0,CHN
2020,3,Colombia,0,0,COL
2020,3,Costa Rica,0,0.0934959932882731,CRI
2020,3,Denmark,0,0,DNK
2020,3,Ecuador,0,0.000572843132924494,ECU
2020,3,Ethiopia,0,0.161545712156967,ETH
2020,3,France,0,0,FRA
2020,3,Germany,0,0,DEU
2020,3,Greece,0,1.66533453693773E-15,GRC
2020,3,Honduras,0,1.96963667598027E-10,HND
2020,3,Hungary,0,0.0934956097566808,HUN
2020,3,India,0,1.11022302462516E-15,IND
2020,3,Italy,0,0,ITA
2020,3,Kazakhstan,0,0,KAZ
2020,3,Mexico,0,0,MEX
2020,3,Nepal,0,0,NPL
2020,3,Netherlands,0,0,NLD
2020,3,New Zealand,0,0,NZL
2020,3,Norway,0,0,NOR
2020,3,Paraguay,0,4.52463619904364E-08,PRY
2020,3,Peru,0,0,PER
2020,3,Portugal,0,0,PRT
2020,3,Romania,0,0,ROU
2020,3,Saudi Arabia,0,0,SAU
2020,3,Slovenia,0,0.00303816678966506,SVN
2020,3,Spain,0,0,ESP
2020,3,Sweden,0,0,SWE
2020,3,Switzerland,0,0,CHE
2020,3,United Kingdom,0,0,GBR
2020,3,United States,0,0,USA
2020,3,Uruguay,0,0.0210148158467824,URY
2020,3,Yemen,0,0.000157480030921975,YEM
