year,month,COUNTRY,est,se,iso3
2021,1,Albania,0,6.94999613415348E-14,ALB
2021,1,Algeria,0,1.11022302462516E-16,DZA
2021,1,Angola,0,1.51858525754278E-11,AGO
2021,1,Argentina,0.000330360092500826,0,ARG
2021,1,Australia,0,0.000333923091028754,AUS
2021,1,Austria,0,1.29822232819432E-06,AUT
2021,1,Azerbaijan,0.000330360092500826,1,AZE
2021,1,Bangladesh,0.0013214403700033,1,BGD
2021,1,Belgium,0,0,BEL
2021,1,Bolivia,0.000165180046250413,0,BOL
2021,1,Botswana,0,0.0288198584768029,BWA
2021,1,Brazil,0.0125536835150314,1,BRA
2021,1,Burkina Faso,0,0.00270883579201564,BFA
2021,1,Cambodia,0,6.89391543851059E-07,KHM
2021,1,Cameroon,0,0.00883599924771328,CMR
2021,1,Canada,0,0.169763066151855,CAN
2021,1,Chad,0,0.0288188401989833,TCD
2021,1,Chile,0.00165180046250413,1,CHL
2021,1,Colombia,0.000660720185001652,1,COL
2021,1,Costa Rica,0.000165180046250413,0,CRI
2021,1,Côte d'Ivoire,0,1.13190678519004E-06,CIV
2021,1,Croatia,0,2.25334506981367E-05,HRV
2021,1,Czechia,0,3.99079574689987E-05,CZE
2021,1,Democratic Republic of the Congo,0,0.00142492570679242,COD
2021,1,Dominican Republic,0.000991080277502478,1,DOM
2021,1,Ecuador,0.00198216055500496,1,ECU
2021,1,Egypt,0.000660720185001652,1,EGY
2021,1,El Salvador,0.000330360092500826,1,SLV
2021,1,Ethiopia,0,0.000457210606524372,ETH
2021,1,France,0,5.932363190575E-06,FRA
2021,1,Gabon,0,0.169763979762039,GAB
2021,1,Georgia,0,1.24590289585225E-06,GEO
2021,1,Germany,0.000991080277502478,1,DEU
2021,1,Ghana,0,6.85367032082773E-06,GHA
2021,1,Greece,0,1.38818199857393E-05,GRC
2021,1,Guatemala,0.000495540138775335,9.72539826449292E-11,GTM
2021,1,Guyana,0,0.0520485179169043,GUY
2021,1,Haiti,0,0,HTI
2021,1,Honduras,0.000330360092500826,1,HND
2021,1,Hungary,0,0,HUN
2021,1,India,0.00858936240502147,1,IND
2021,1,Indonesia,0.00594648166501487,1,IDN
2021,1,Iran,0.000330360092500826,1,IRN
2021,1,Iraq,0,4.04831145139895E-06,IRQ
2021,1,Ireland,0.000330360092500826,1,IRL
2021,1,Italy,0.00330360092500826,1,ITA
2021,1,Japan,0,7.52398143788469E-13,JPN
2021,1,Jordan,0.000991080277502478,1,JOR
2021,1,Kazakhstan,0,0.0520453914022276,KAZ
2021,1,Kenya,0.000330360092500826,1,KEN
2021,1,Latvia,0,0.0288195129404893,LVA
2021,1,Lebanon,0,0.0159578228191085,LBN
2021,1,Luxembourg,0,0.210125704413495,LUX
2021,1,Madagascar,0,0.00270900633657312,MDG
2021,1,Malaysia,0,0,MYS
2021,1,Malta,0,0.553709533270251,MLT
2021,1,Mauritania,0,0.0159576685401702,MRT
2021,1,Mexico,0.000165180046250413,0,MEX
2021,1,Morocco,0,0.00229928397459089,MAR
2021,1,Mozambique,0,0.00270906547282601,MOZ
2021,1,Myanmar,0,0,MMR
2021,1,Nepal,0,0,NPL
2021,1,Netherlands,0,0,NLD
2021,1,Nicaragua,0,5.03830310805142E-12,NIC
2021,1,Nigeria,0.0013214403700033,1,NGA
2021,1,Oman,0.000173326386741801,0.0940000036292572,OMN
2021,1,Pakistan,0,1.17069218763533E-07,PAK
2021,1,Palestine,0.000330360092500826,1,PSE
2021,1,Panama,0.000660720185001652,1,PAN
2021,1,Paraguay,0.0013214403700033,1,PRY
2021,1,Peru,0.000825900231252065,0,PER
2021,1,Philippines,0,3.25463844763618E-08,PHL
2021,1,Poland,0,8.33815792566917E-06,POL
2021,1,Portugal,0,0.0922237147812514,PRT
2021,1,Réunion,0,0.169764093893103,REU
2021,1,Romania,0,1.11022302462516E-16,ROU
2021,1,Russia,0.000165180047159571,1.10080804471835E-08,RUS
2021,1,Rwanda,0,1.48769885299771E-13,RWA
2021,1,Saudi Arabia,0.000991080277502478,0,SAU
2021,1,Senegal,0,0.0015000335187062,SEN
2021,1,Serbia,0,2.35744655016079E-05,SRB
2021,1,Sierra Leone,0,0.30659424723436,SLE
2021,1,Slovenia,0,0.0940000324372037,SVN
2021,1,Somalia,0.000330360092500826,0,SOM
2021,1,South Africa,0.00297324083250743,1,ZAF
2021,1,South Korea,0,0.0287855477967821,KOR
2021,1,South Sudan,0,0.284049917791927,SSD
2021,1,Spain,0.00991080277502478,1,ESP
2021,1,Sri Lanka,0,5.90638649100583E-14,LKA
2021,1,Sudan,0.000330360092500826,1,SDN
2021,1,Sweden,0,0,SWE
2021,1,Switzerland,0,0,CHE
2021,1,Taiwan,0,0.169764100644627,TWN
2021,1,Tanzania,0,0.000139284300753828,TZA
2021,1,Thailand,0,0,THA
2021,1,Turkey,0.000330360092500826,1,TUR
2021,1,Uganda,0,0.000141003189859212,UGA
2021,1,Ukraine,0,8.5988302889195E-06,UKR
2021,1,United Arab Emirates,0,0.0940000324372037,ARE
2021,1,United Kingdom,0,0.000550246593006953,GBR
2021,1,United States,0.000330360092500826,1,USA
2021,1,Uruguay,0.0013214403700033,1,URY
2021,1,Uzbekistan,0,1.32451862085992E-05,UZB
2021,1,Venezuela,0,2.152156297619E-08,VEN
2021,1,Vietnam,0.000330360092500826,1,VNM
2021,1,Yemen,0,2.11195019916843E-07,YEM
2021,1,Zambia,0,0.169763998297126,ZMB
2021,1,Zimbabwe,0,3.71138444088537E-07,ZWE
