year,month,ID_2,est,se
2016,02,ARE.3.3_1,0,3.785860513971784e-14
2016,02,ARE.3.4_1,0,0
2016,02,ARG.1.125_1,0,0.12281913279989576
2016,02,ARG.1.62_1,0,0.004289665670307197
2016,02,ARG.1.82_1,0,0.08389635595432099
2016,02,ARG.10.13_1,0,0.23339130834830768
2016,02,ARG.14.4_1,0,4.440892098500626e-16
2016,02,ARG.17.18_1,0,0.015675609768927012
2016,02,ARG.20.4_1,0,0.0038045225346799993
2016,02,ARG.4.1_1,0,3.473716089164025e-5
2016,02,ARG.5.1_1,0,0
2016,02,ARG.6.14_1,0,0.010281573267874489
2016,02,ARG.6.2_1,0,5.426306087796817e-7
2016,02,ARG.6.21_1,0,0.5118513710295967
2016,02,ARG.6.3_1,0,4.136378200141344e-4
2016,02,ARG.8.2_1,0,0.5537095332702514
2016,02,AUT.7.9_1,0,0
2016,02,AUT.9.1_1,0,1.421736576245891e-7
2016,02,BEL.1.1_1,0,0
2016,02,BEL.2.1_1,0,0
2016,02,BEL.2.3_1,0,0
2016,02,BOL.2.6_1,0,0.05170896416087545
2016,02,BOL.8.1_1,0,0.020438506647948662
2016,02,BRA.16.122_1,0,0.30576509429894627
2016,02,BRA.16.63_1,0,0.5537095332702514
2016,02,BRA.19.67_1,0,0
2016,02,BRA.5.336_1,0,0
2016,02,CAN.9.50_1,0,0
2016,02,CAN.9.9_1,0,0
2016,02,CHE.24.3_1,0,0.10173685966695767
2016,02,CHE.24.5_1,0,0.16949308978677524
2016,02,CHL.12.3_1,0,3.424174197519392e-7
2016,02,CHL.12.4_1,0,0.5516525217280565
2016,02,CHL.14.1_1,0,7.61412441985243e-8
2016,02,CHL.14.3_1,0,0.1104104330114063
2016,02,CHL.14.4_1,0,0.23789421445967573
2016,02,CHL.14.5_1,0,0
2016,02,CHL.14.6_1,0,0.5149393125385298
2016,02,CHL.16.5_1,0,0.15372496989586593
2016,02,CHL.16.7_1,0,9.432491943073273e-8
2016,02,CHL.16.8_1,0,0.0955744739908585
2016,02,CHL.2.1_1,0,5.675791059367441e-9
2016,02,CHL.3.1_1,0,0.022369595415464683
2016,02,CHL.3.2_1,0,0.02891554947316488
2016,02,CHL.6.3_1,0,0.04243591546954528
2016,02,CHL.9.2_1,0,0.09078394583040927
2016,02,COL.12.25_2,0,4.999733960175945e-11
2016,02,COL.12.3_2,0,0.12736206832584984
2016,02,COL.23.35_2,0,0.5537095332702514
2016,02,COL.25.1_2,0,0.0015837436672535565
2016,02,COL.25.4_2,0,0.48083298275700226
2016,02,COL.25.8_2,0,0.04485002935866789
2016,02,COL.26.10_2,0,0.0196954427187942
2016,02,COL.30.22_2,0,2.112550937960478e-6
2016,02,COL.31.32_2,0,0.028239416558553443
2016,02,COL.31.36_2,0,0.10585935500629096
2016,02,COL.5.1_2,0,0
2016,02,COL.6.43_2,0,0
2016,02,COL.6.9_2,0,0.001202073984174823
2016,02,DEU.13.9_1,0,0
2016,02,DEU.3.1_1,0,0
2016,02,ECU.1.3_1,0,0
2016,02,ECU.10.11_1,0,0.044467803290270114
2016,02,ECU.10.7_1,0,0.16976270099645407
2016,02,ESP.1.1_1,0,0
2016,02,ESP.1.2_1,0,0
2016,02,ESP.1.3_1,0,0
2016,02,ESP.1.4_1,0,0
2016,02,ESP.1.5_1,0,0
2016,02,ESP.1.6_1,0,0
2016,02,ESP.1.7_1,0,0
2016,02,ESP.1.8_1,0,0
2016,02,ESP.10.1_1,0,0
2016,02,ESP.10.2_1,0,0
2016,02,ESP.10.3_1,0,0
2016,02,ESP.11.1_1,0,0
2016,02,ESP.11.2_1,0,0
2016,02,ESP.12.1_1,0,0
2016,02,ESP.12.2_1,0,0.16449901794327593
2016,02,ESP.12.3_1,0,4.6629367034256575e-15
2016,02,ESP.13.1_1,0,0
2016,02,ESP.14.1_1,0,9.262314581981457e-9
2016,02,ESP.14.2_1,0,0
2016,02,ESP.15.1_1,0,0
2016,02,ESP.16.1_1,0,0.4952181112877936
2016,02,ESP.16.2_1,0,0
2016,02,ESP.16.3_1,0,0
2016,02,ESP.17.1_1,0,0
2016,02,ESP.18.1_1,0,0
2016,02,ESP.2.1_1,0,0
2016,02,ESP.2.3_1,0,0
2016,02,ESP.3.1_1,0,0
2016,02,ESP.4.1_1,0,0
2016,02,ESP.4.2_1,0,0
2016,02,ESP.4.3_1,0,0
2016,02,ESP.4.4_1,0,0
2016,02,ESP.4.5_1,0,0.2343560546527983
2016,02,ESP.5.2_1,0,0.027280279961401033
2016,02,ESP.5.3_1,0,6.802399477034982e-8
2016,02,ESP.5.5_1,0,0.30461139337441656
2016,02,ESP.5.6_1,0,0.07542886566967089
2016,02,ESP.5.7_1,0,2.0780099223571824e-6
2016,02,ESP.5.8_1,0,0.023896419964083204
2016,02,ESP.5.9_1,0,0
2016,02,ESP.6.1_1,0,0
2016,02,ESP.6.2_1,0,0
2016,02,ESP.6.3_1,0,0
2016,02,ESP.6.4_1,0,0
2016,02,ESP.8.1_1,0,0
2016,02,ESP.9.1_1,0,0
2016,02,FRA.1.12_1,0,0.09339175738314365
2016,02,FRA.13.2_1,0,9.025287362462997e-6
2016,02,FRA.13.5_1,0,0
2016,02,FRA.8.3_1,0,0
2016,02,GBR.1.111_1,0,0.039292640988627836
2016,02,GBR.1.115_1,0,0
2016,02,GBR.1.2_1,0,0.305610894542821
2016,02,GBR.1.36_1,0,0
2016,02,GBR.1.61_1,0,0.003446701651936279
