year,month,COUNTRY,est,se,iso3
2022,2,Albania,0,0,ALB
2022,2,Algeria,0,2.65831801016247E-12,DZA
2022,2,Argentina,0.000991080277502478,1,ARG
2022,2,Australia,0,0.306594185103557,AUS
2022,2,Austria,0,0.0297616446049141,AUT
2022,2,Azerbaijan,0,0.306594125621457,AZE
2022,2,Bangladesh,0,7.807451745101E-05,BGD
2022,2,Belgium,0,0,BEL
2022,2,Botswana,0,0.553709533270251,BWA
2022,2,Brazil,0,0,BRA
2022,2,Brunei,0,0.30659424723436,BRN
2022,2,Burkina Faso,0,0.169764001786677,BFA
2022,2,Cambodia,0,0.0939999694307769,KHM
2022,2,Cameroon,0,0.00270850115871513,CMR
2022,2,Chile,0.000660720185001652,1,CHL
2022,2,Colombia,0.000330360092500826,1,COL
2022,2,Costa Rica,0,0.00150002067946453,CRI
2022,2,Croatia,0,6.25361080697218E-08,HRV
2022,2,Djibouti,0,0.0157906148037361,DJI
2022,2,Dominican Republic,0,0.0159577962769593,DOM
2022,2,Ecuador,0,0.0217030106702603,ECU
2022,2,Egypt,0,0.00489257809798704,EGY
2022,2,Ethiopia,0,0,ETH
2022,2,Gambia,0.000165180046250413,0,GMB
2022,2,Germany,0,0,DEU
2022,2,Greece,0,0,GRC
2022,2,Guatemala,0,0.00959269748390423,GTM
2022,2,Hungary,0.000660720185001652,1,HUN
2022,2,India,0.00330360092500826,1,IND
2022,2,Indonesia,0,0,IDN
2022,2,Iran,0,4.46913396789928E-06,IRN
2022,2,Italy,0.00363396101750908,1,ITA
2022,2,Japan,0,0,JPN
2022,2,Kazakhstan,0,0.553709533270251,KAZ
2022,2,Kosovo,0,0,SRB
2022,2,Laos,0,0,LAO
2022,2,Latvia,0,0,LVA
2022,2,Lithuania,0,0.553709533270251,LTU
2022,2,Madagascar,0,7.32476745923805E-10,MDG
2022,2,Malaysia,0.000165180046250413,0,MYS
2022,2,Mali,0,0.0520484735908237,MLI
2022,2,Martinique,0,0.0288197418126577,MTQ
2022,2,Mauritania,0,0.0517722315226512,MRT
2022,2,Mexico,0.000660720185001652,1,MEX
2022,2,Mongolia,0,3.05977465586693E-13,MNG
2022,2,Morocco,0,0.000455476501697305,MAR
2022,2,Mozambique,0,0.00489151680978472,MOZ
2022,2,Myanmar,0,0.0939943946410479,MMR
2022,2,Netherlands,0.00330360092500826,1,NLD
2022,2,New Zealand,0.000180501370588354,0.169764077557972,NZL
2022,2,Nicaragua,0,0.0939999283855628,NIC
2022,2,Nigeria,0,0,NGA
2022,2,Oman,0.000165197193360611,0.00020759566005657,OMN
2022,2,Pakistan,0,0.30659424723436,PAK
2022,2,Panama,0,0.00883358414214685,PAN
2022,2,Paraguay,0,0.553709533270251,PRY
2022,2,Peru,0.000165180046270426,2.42318609622316E-10,PER
2022,2,Philippines,0,0.16976413820788,PHL
2022,2,Poland,0,0,POL
2022,2,Portugal,0,0,PRT
2022,2,Romania,0,0.371891902051104,ROU
2022,2,Russia,0,0.0287124327667072,RUS
2022,2,Saudi Arabia,0.000330360092500826,1,SAU
2022,2,Serbia,0,0,SRB
2022,2,Slovenia,0,0,SVN
2022,2,Somalia,0.000165180077762383,3.81546854555381E-07,SOM
2022,2,South Africa,0,0,ZAF
2022,2,South Korea,0,0,KOR
2022,2,Spain,0.00297324083250743,1,ESP
2022,2,Sri Lanka,0,6.36843928336628E-06,LKA
2022,2,Sudan,0,0.169764087735814,SDN
2022,2,Sweden,0,0,SWE
2022,2,Syria,0,0.553709533270251,SYR
2022,2,Thailand,0,6.22389917381838E-11,THA
2022,2,Togo,0,0.169763748149361,TGO
2022,2,Tunisia,0,0.169764003063646,TUN
2022,2,Turkey,0,0,TUR
2022,2,Uganda,0,0.0159578125816335,UGA
2022,2,Ukraine,0,0.553709533270251,UKR
2022,2,United Arab Emirates,0,0,ARE
2022,2,United Kingdom,0,0,GBR
2022,2,United States,0.000330360092500826,1,USA
2022,2,Uruguay,0,0.0284204626007242,URY
2022,2,Uzbekistan,0,0.306594187455444,UZB
2022,2,Venezuela,0.000165180046250413,0,VEN
2022,2,Vietnam,0,0.000523503344854737,VNM
2022,2,Yemen,0,0.151080536539512,YEM
2022,2,Zimbabwe,0,0.169764094120682,ZWE
