year,month,ID_1,est,se
2021,09,AFG.14_1,0,0.015957824854964442
2021,09,AGO.10_1,0,0.09398569835951132
2021,09,AGO.11_1,0,0.09400000941184927
2021,09,AGO.17_1,0,0.5537095332702514
2021,09,ALB.1_1,0,0.05204849811672296
2021,09,ALB.10_1,0.0014064697609001407,1
2021,09,ALB.11_1,0.0028129395218002813,1
2021,09,ALB.12_1,0.0014064697609001407,1
2021,09,ALB.3_1,0,0.16976415753948138
2021,09,ALB.4_1,0,0.008835976753018615
2021,09,ALB.5_1,0.0014064697609001407,1
2021,09,ALB.6_1,0,0
2021,09,ALB.7_1,0.0014064697609001407,1
2021,09,ARE.3_1,0,0.30658861932687065
2021,09,ARE.6_1,0,0
2021,09,ARG.1_1,0,0.09400003243720367
2021,09,ARG.12_1,0,0.02881963662991005
2021,09,ARG.14_1,0,0.0027090578061705894
2021,09,ARG.16_1,0,0.5537095332702514
2021,09,ARG.20_1,0,0.02881983150754408
2021,09,ARG.21_1,0,0.3065942472343597
2021,09,ARG.22_1,0,0.0940000012700245
2021,09,ARG.24_1,0,0.3065942472343597
2021,09,ARG.3_1,0,0.5537095332702514
2021,09,ARG.5_1,0,0.09400000464436076
2021,09,ARG.6_1,0,0.0940000002269149
2021,09,ARG.7_1,0,0.5537095332702514
2021,09,ARG.9_1,0,0.5537095332702514
2021,09,ASM.4_1,0.0014064697609001407,1
2021,09,AUS.10_1,0,0.5537095332702514
2021,09,AUS.6_1,0,0.007651580558435067
2021,09,AUS.7_1,0,0.16976111827540719
2021,09,AUT.1_1,0,0.09399998955082456
2021,09,AUT.2_1,0,6.589388335813684e-4
2021,09,AUT.3_1,0.0014064697609001407,1
2021,09,AUT.4_1,0.0028129395218002813,1
2021,09,AUT.5_1,0,0.27187195517755836
2021,09,AUT.6_1,0.02531645569620253,1
2021,09,AUT.7_1,0,0.5388848026486536
2021,09,AUT.8_1,0,7.577377560019638e-5
2021,09,AUT.9_1,0.008438818565400843,1
2021,09,AZE.1_1,0.011251758087201125,1
