year,month,COUNTRY,est,se,iso3
2021,11,Albania,0,0,ALB
2021,11,Algeria,0.00297324083250743,1,DZA
2021,11,Argentina,0.000165180046250413,0,ARG
2021,11,Australia,0,0.00483133642121747,AUS
2021,11,Austria,0,0,AUT
2021,11,Azerbaijan,0.000660720185001652,1,AZE
2021,11,Bangladesh,0.000495540138751239,0,BGD
2021,11,Belgium,0,0,BEL
2021,11,Benin,0,0.300803355399978,BEN
2021,11,Bolivia,0,2.11275441586167E-13,BOL
2021,11,Bosnia and Herzegovina,0,0.0939909575271797,BIH
2021,11,Brazil,0.00264288074000661,1,BRA
2021,11,Bulgaria,0,0,BGR
2021,11,Burkina Faso,0.000165181140142447,1.32447570375671E-05,BFA
2021,11,Burundi,0,0.169764157539481,BDI
2021,11,Cambodia,0,3.16078940798548E-10,KHM
2021,11,Cameroon,0,0.00489183359417145,CMR
2021,11,Canada,0,0.169096643420653,CAN
2021,11,Chad,0.000330360092500826,1,TCD
2021,11,Chile,0.000330360092500826,1,CHL
2021,11,China,0,0.000459524437516623,CHN
2021,11,Colombia,0.0013214403700033,1,COL
2021,11,Costa Rica,0,0.00150001214055151,CRI
2021,11,Côte d'Ivoire,0,1.24477029783687E-06,CIV
2021,11,Croatia,0,4.13355771833324E-09,HRV
2021,11,Czechia,0,0.00474858765098762,CZE
2021,11,Democratic Republic of the Congo,0.000330360092500826,1,COD
2021,11,Djibouti,0,0,DJI
2021,11,Dominican Republic,0,3.58957714663433E-08,DOM
2021,11,Ecuador,0.000165180046250416,4.08562073062058E-14,ECU
2021,11,Egypt,0.00330360092500826,1,EGY
2021,11,El Salvador,0,0.0939999811009431,SLV
2021,11,Ethiopia,0,4.97490937334533E-12,ETH
2021,11,France,0,0,FRA
2021,11,Gabon,0,0.30659424723436,GAB
2021,11,Georgia,0,0,GEO
2021,11,Germany,0.000660720185001652,1,DEU
2021,11,Ghana,0,7.62229796742453E-05,GHA
2021,11,Greece,0.000660720185001652,1,GRC
2021,11,Guadeloupe,0,0.169764157539481,GLP
2021,11,Guatemala,0,0.00875019571542146,GTM
2021,11,Guinea,0,0.306550643903992,GIN
2021,11,Haiti,0.000660720185001652,1,HTI
2021,11,Honduras,0,0.00485462352922006,HND
2021,11,Hungary,0.000330360092500826,1,HUN
2021,11,India,0.0165180046250413,1,IND
2021,11,Indonesia,0.000660720185001652,1,IDN
2021,11,Iran,0.00264288074000661,1,IRN
2021,11,Iraq,0.000660720185001652,1,IRQ
2021,11,Ireland,0,7.6498141154957E-11,IRL
2021,11,Italy,0.0660720185001652,1,ITA
2021,11,Japan,0,0,JPN
2021,11,Jordan,0.000330360092500826,1,JOR
2021,11,Kazakhstan,0,0.553709533270251,KAZ
2021,11,Kenya,0,1.86575390692667E-07,KEN
2021,11,Kosovo,0,0,SRB
2021,11,Laos,0.000330372963104745,7.79156005885628E-05,LAO
2021,11,Lebanon,0.000991080277502478,1,LBN
2021,11,Lithuania,0,1.02134593560344E-07,LTU
2021,11,Madagascar,0,2.65343302885412E-14,MDG
2021,11,Malaysia,0,0,MYS
2021,11,Mali,0,0.000459800343407091,MLI
2021,11,Mauritania,0.000660720185001652,1,MRT
2021,11,Mexico,0.000991080277502478,1,MEX
2021,11,Mongolia,0,0,MNG
2021,11,Morocco,0.000330360092500826,1,MAR
2021,11,Mozambique,0,0.0146620789482546,MOZ
2021,11,Myanmar,0,0.000254619271100487,MMR
2021,11,Namibia,0.000330360092500826,1,NAM
2021,11,Nepal,0.000660720185001652,1,NPL
2021,11,Netherlands,0.0201519656425504,1,NLD
2021,11,New Zealand,0,0.169763858082562,NZL
2021,11,Nicaragua,0,0.000133011766661584,NIC
2021,11,Niger,0,7.8036177439067E-05,NER
2021,11,Nigeria,0.000660720185001652,1,NGA
2021,11,Norway,0,0.0288100058300816,NOR
2021,11,Oman,0.000330360092500903,4.64850380410553E-13,OMN
2021,11,Pakistan,0.00297324083250743,1,PAK
2021,11,Palestine,0,2.34913639163281E-05,PSE
2021,11,Panama,0,0.553709533270251,PAN
2021,11,Paraguay,0.000330360092500826,1,PRY
2021,11,Peru,0.000330360092500826,1,PER
2021,11,Philippines,0,2.71296615428351E-06,PHL
2021,11,Poland,0,3.33066907387547E-16,POL
2021,11,Portugal,0.000165180046260559,1.2285050754457E-10,PRT
2021,11,Democratic Republic of the Congo,0,0.0519638469906703,COD
2021,11,Réunion,0,0,REU
2021,11,Romania,0.000660720185001652,1,ROU
2021,11,Russia,0.000330360092500826,1,RUS
2021,11,Rwanda,0,0,RWA
2021,11,Saudi Arabia,0.000660720185001652,1,SAU
2021,11,Senegal,0,4.27184148601434E-05,SEN
2021,11,Serbia,0,0,SRB
2021,11,Slovakia,0,0.169764157539481,SVK
2021,11,Somalia,0.000991080277502478,1,SOM
2021,11,South Africa,0.00165180046250413,1,ZAF
2021,11,South Korea,0.00198216055500496,1,KOR
2021,11,South Sudan,0.000330364060482048,2.40218697908912E-05,SSD
2021,11,Spain,0.0178394449950446,1,ESP
2021,11,Sri Lanka,0,0,LKA
2021,11,Sudan,0,0.00489257161096679,SDN
2021,11,Sweden,0,0.30659424723436,SWE
2021,11,Switzerland,0,0.00416612597555488,CHE
2021,11,Syria,0,4.04172390811031E-06,SYR
2021,11,Taiwan,0.000330360092500826,1,TWN
2021,11,Tajikistan,0,6.63102412357119E-06,TJK
2021,11,Tanzania,0,0.553709533270251,TZA
2021,11,Thailand,0.00165180046250413,1,THA
2021,11,Togo,0,7.33816660769548E-06,TGO
2021,11,Tunisia,0.000330360092500826,1,TUN
2021,11,Turkey,0,0,TUR
2021,11,Turkmenistan,0,0.169764157539481,TKM
2021,11,Uganda,0.000165180063165879,2.04812447779368E-07,UGA
2021,11,Ukraine,0,5.39252928977163E-08,UKR
2021,11,United Arab Emirates,0.00198216055500496,1,ARE
2021,11,United Kingdom,0.000165180049021078,3.35472135626347E-08,GBR
2021,11,United States,0.0013214403700033,1,USA
2021,11,Uruguay,0.000330360092500826,1,URY
2021,11,Uzbekistan,0,0.0288155444213147,UZB
2021,11,Venezuela,0,8.41771097270794E-13,VEN
2021,11,Vietnam,0.0013214403700033,1,VNM
2021,11,Yemen,0,1.98615838220562E-08,YEM
2021,11,Zambia,0,1.05294473452533E-05,ZMB
2021,11,Zimbabwe,0,0.00268953011366801,ZWE
