year,month,COUNTRY,est,se,iso3
2021,9,Afghanistan,0,0.0159578248549644,AFG
2021,9,Albania,0.00198216055500496,1,ALB
2021,9,Algeria,0.00297324083250743,1,DZA
2021,9,Angola,0,0.004891833544036,AGO
2021,9,Argentina,0,1.86889914655097E-09,ARG
2021,9,Australia,0,0.000719235944077301,AUS
2021,9,Austria,0.0089197224975223,1,AUT
2021,9,Azerbaijan,0.00264288074000661,1,AZE
2021,9,Bangladesh,0,0,BGD
2021,9,Belarus,0,0.000253558095940631,BLR
2021,9,Belgium,0.00198216055500496,1,BEL
2021,9,Benin,0,0.000459875937705134,BEN
2021,9,Bolivia,0,8.69120211799412E-06,BOL
2021,9,Bosnia and Herzegovina,0,0,BIH
2021,9,Brazil,0.00561612157251404,1,BRA
2021,9,Bulgaria,0.00297324083250743,1,BGR
2021,9,Burkina Faso,0,0.000254532290147158,BFA
2021,9,Burundi,0.000330360092500826,1,BDI
2021,9,Cambodia,0,9.97061940788413E-08,KHM
2021,9,Cameroon,0,0.00045981099440251,CMR
2021,9,Canada,0,3.96912308686659E-06,CAN
2021,9,Chile,0.000660720185001652,1,CHL
2021,9,China,0,0.00883343243150081,CHN
2021,9,Colombia,0.000165180046250413,0,COL
2021,9,Costa Rica,0.000330360092500826,1,CRI
2021,9,Côte d'Ivoire,0,1.66710861304598E-06,CIV
2021,9,Croatia,0.000660720185001652,1,HRV
2021,9,Czechia,0.000165180046250413,0,CZE
2021,9,Democratic Republic of the Congo,0,0,COD
2021,9,Denmark,0.000165218333474758,0.00046347428326643,DNK
2021,9,Dominican Republic,0,4.44089209850063E-16,DOM
2021,9,Ecuador,0,3.31487448601564E-09,ECU
2021,9,Egypt,0.000660720185001652,1,EGY
2021,9,El Salvador,0,7.80749077494702E-05,SLV
2021,9,Equatorial Guinea,0.000330360092500826,1,GNQ
2021,9,Ethiopia,0.000330360092500826,1,ETH
2021,9,Fiji,0.000330360092500826,1,FJI
2021,9,Finland,0,9.72889936801113E-06,FIN
2021,9,France,0.00958044268252395,1,FRA
2021,9,Georgia,0.0013214403700033,1,GEO
2021,9,Germany,0.00561612157251404,1,DEU
2021,9,Ghana,0,1.03163011466734E-09,GHA
2021,9,Greece,0.00561612157251404,1,GRC
2021,9,Guadeloupe,0,0.553709533270251,GLP
2021,9,Guatemala,0,0,GTM
2021,9,Haiti,0,4.01088785706438E-06,HTI
2021,9,Honduras,0,1.09553335292389E-08,HND
2021,9,Hungary,0.0429468120251074,1,HUN
2021,9,India,0.0171787248100429,1,IND
2021,9,Indonesia,0.00594648166501487,1,IDN
2021,9,Iran,0.00462504129501156,1,IRN
2021,9,Iraq,0.000165180046264771,1.73847825024609E-10,IRQ
2021,9,Italy,0.100759828212752,1,ITA
2021,9,Japan,0.000660720185001652,1,JPN
2021,9,Jordan,0.000330360092500826,1,JOR
2021,9,Kazakhstan,0,3.81987127928696E-07,KAZ
2021,9,Kenya,0,0.000244390972451325,KEN
2021,9,Kosovo,0,0,SRB
2021,9,Kyrgyzstan,0,0.0288196683754706,KGZ
2021,9,Laos,0,0,LAO
2021,9,Latvia,0,0.0442207688257431,LVA
2021,9,Lebanon,0.000660720185001652,1,LBN
2021,9,Lithuania,0,0.0288179985839426,LTU
2021,9,Luxembourg,0,0.169763962276345,LUX
2021,9,Madagascar,0,3.18190556236608E-07,MDG
2021,9,Malaysia,0.0013214403700033,1,MYS
2021,9,Mali,0,6.24527848736012E-06,MLI
2021,9,Malta,0,0.553709533270251,MLT
2021,9,Martinique,0,0.306594014352202,MTQ
2021,9,Mauritania,0,0.00270906359787548,MRT
2021,9,Mexico,0.00330360092500826,1,MEX
2021,9,Mongolia,0,0.553709533270251,MNG
2021,9,Morocco,0.00198216055500496,1,MAR
2021,9,Mozambique,0,2.67140620735518E-09,MOZ
2021,9,Myanmar,0,4.32192173758228E-05,MMR
2021,9,Nepal,0.00016518014712099,1.22134019631126E-06,NPL
2021,9,Netherlands,0.134456557647836,1,NLD
2021,9,Nicaragua,0,0.00025418190626858,NIC
2021,9,Niger,0,7.33128628971347E-06,NER
2021,9,Nigeria,0.000660720185001652,1,NGA
2021,9,Norway,0,0.306593012469395,NOR
2021,9,Oman,0,0.16976408611747,OMN
2021,9,Pakistan,0.000991080277502478,1,PAK
2021,9,Palestine,0,0.0159578315115876,PSE
2021,9,Panama,0,0.0507424083596352,PAN
2021,9,Paraguay,0.000330360092500826,1,PRY
2021,9,Peru,0.000330360092500826,1,PER
2021,9,Philippines,0,1.14085524249852E-07,PHL
2021,9,Poland,0.00165180046250413,1,POL
2021,9,Portugal,0.00198216055500496,1,PRT
2021,9,Republic of the Congo,0,0.00202248668034244,COD
2021,9,Romania,0.00165180046250413,1,ROU
