year,month,COUNTRY,est,se,iso3
2020,6,Argentina,0,0,ARG
2020,6,Austria,0,0,AUT
2020,6,Belgium,0,0,BEL
2020,6,Bolivia,0,1.56344525548136E-07,BOL
2020,6,Brazil,0,0,BRA
2020,6,Bulgaria,0,0,BGR
2020,6,Canada,0,9.11957263481922E-05,CAN
2020,6,Chile,0,0,CHL
2020,6,China,0,0,CHN
2020,6,Colombia,0,0,COL
2020,6,Costa Rica,0,3.10902822708847E-07,CRI
2020,6,Croatia,0,0.000147863840904927,HRV
2020,6,Denmark,0,0,DNK
2020,6,Dominican Republic,0,0.553412494935986,DOM
2020,6,Ecuador,0,0,ECU
2020,6,Ethiopia,0,0.0282422332285354,ETH
2020,6,France,0,0,FRA
2020,6,Germany,0,0,DEU
2020,6,Greece,0,0,GRC
2020,6,India,0,0,IND
2020,6,Italy,0,0,ITA
2020,6,Japan,0,0.306564104384046,JPN
2020,6,Kazakhstan,0,0,KAZ
2020,6,Mexico,0,0,MEX
2020,6,Nepal,0,0,NPL
2020,6,Netherlands,0,0,NLD
2020,6,New Zealand,0,0,NZL
2020,6,Norway,0,0,NOR
2020,6,Pakistan,0,0.169582034436714,PAK
2020,6,Peru,0,0.0439965404256849,PER
2020,6,Portugal,0,0,PRT
2020,6,Romania,0,0,ROU
2020,6,Slovenia,0,2.48689957516035E-13,SVN
2020,6,South Africa,0,5.44458808926507E-07,ZAF
2020,6,South Korea,0,0.000723047656907117,KOR
2020,6,Spain,0,0,ESP
2020,6,Sweden,0,0,SWE
2020,6,Switzerland,0,0,CHE
2020,6,Turkey,0,0.0285345927503756,TUR
2020,6,United Kingdom,0,0,GBR
2020,6,United States,0,0,USA
2020,6,Uzbekistan,0,0.553709533270251,UZB
2020,6,Vietnam,0,0.553709533270251,VNM
2020,6,Yemen,0,3.64153152077051E-14,YEM
