year,month,COUNTRY,est,se,iso3
2018,8,Albania,0,0.0193378498892115,ALB
2018,8,Algeria,0,0.166309783611657,DZA
2018,8,Angola,0,0.145701357940871,AGO
2018,8,Argentina,0,0,ARG
2018,8,Australia,0,0.553709533270251,AUS
2018,8,Austria,0,0,AUT
2018,8,Bangladesh,0,0.00457382443973753,BGD
2018,8,Belgium,0,0,BEL
2018,8,Bolivia,0,0,BOL
2018,8,Brazil,0,0,BRA
2018,8,Bulgaria,0,0.0938241627164041,BGR
2018,8,Canada,0,0.018184488351608,CAN
2018,8,Chile,0,2.57705180528589E-08,CHL
2018,8,China,0,0,CHN
2018,8,Colombia,0,0,COL
2018,8,Costa Rica,0,0.228154449140965,CRI
2018,8,Croatia,0,0.00146290606817168,HRV
2018,8,Cuba,0,7.87276750457977E-08,CUB
2018,8,Denmark,0,0,DNK
2018,8,Dominican Republic,0,0.0196419256432986,DOM
2018,8,Ecuador,0,0.000176190973811052,ECU
2018,8,France,0,0,FRA
2018,8,Germany,0,0,DEU
2018,8,Greece,0,1.93205757947901E-07,GRC
2018,8,Hungary,0,0.306594178047907,HUN
2018,8,India,0,8.17949711462429E-06,IND
2018,8,Indonesia,0,2.93929469652454E-09,IDN
2018,8,Iran,0,0,IRN
2018,8,Ireland,0,0.000267611420983083,IRL
2018,8,Italy,0,0,ITA
2018,8,Jordan,0,2.33146835171283E-15,JOR
2018,8,Kenya,0,0.0753260615769565,KEN
2018,8,Malaysia,0,0.150686351815314,MYS
2018,8,Mexico,0,0,MEX
2018,8,Morocco,0,6.14308710567002E-08,MAR
2018,8,Mozambique,0,0.206691946699514,MOZ
2018,8,Netherlands,0,0,NLD
2018,8,Norway,0,0.00237984215773435,NOR
2018,8,Pakistan,0,0.304777675715437,PAK
2018,8,Paraguay,0,0,PRY
2018,8,Peru,0,1.52333557990048E-08,PER
2018,8,Philippines,0,0.0936673627277554,PHL
2018,8,Poland,0,0.00237613730684583,POL
2018,8,Portugal,0,0,PRT
2018,8,Russia,0,0,RUS
2018,8,Serbia,0,0,SRB
2018,8,South Korea,0,0.0463990184311066,KOR
2018,8,Spain,0,0,ESP
2018,8,Swaziland,0,0.112101531626115,SWZ
2018,8,Sweden,0,3.21766369104637E-09,SWE
2018,8,Switzerland,0,0.0246617126256695,CHE
2018,8,Taiwan,0,8.22396529942537E-06,TWN
2018,8,Tanzania,0,2.38712737994362E-05,TZA
2018,8,Thailand,0,0,THA
2018,8,Turkey,0,1.38533160387588E-07,TUR
2018,8,Uganda,0,0.00409713583068416,UGA
2018,8,Ukraine,0,0.553709533270251,UKR
2018,8,United Kingdom,0,0,GBR
2018,8,United States,0,0,USA
2018,8,Venezuela,0,9.68324309624791E-11,VEN
