year,month,COUNTRY,est,se,iso3
2020,4,Algeria,0,2.49612766733964E-06,DZA
2020,4,Argentina,0,0,ARG
2020,4,Austria,0,4.376802587025E-08,AUT
2020,4,Bangladesh,0,0.0935462630181387,BGD
2020,4,Belgium,0,0,BEL
2020,4,Bolivia,0,0.00124291929408937,BOL
2020,4,Brazil,0,0,BRA
2020,4,Bulgaria,0,0,BGR
2020,4,Chile,0,0,CHL
2020,4,China,0,0,CHN
2020,4,Colombia,0,0,COL
2020,4,Costa Rica,0,5.04013553586091E-05,CRI
2020,4,Denmark,0,0,DNK
2020,4,Ecuador,0,0,ECU
2020,4,France,0,0,FRA
2020,4,Germany,0,0,DEU
2020,4,Greece,0,1.36557432028894E-14,GRC
2020,4,Guatemala,0,0.0929423107330101,GTM
2020,4,India,0,0,IND
2020,4,Italy,0,0,ITA
2020,4,Kazakhstan,0,0,KAZ
2020,4,Luxembourg,0,0.009444157453112,LUX
2020,4,Mexico,0,0,MEX
2020,4,Myanmar,0,0.553709533270251,MMR
2020,4,Nepal,0,0.30642977427693,NPL
2020,4,Netherlands,0,0,NLD
2020,4,New Zealand,0,0,NZL
2020,4,Nicaragua,0,0.0084981453054872,NIC
2020,4,Peru,0,0.208653280716393,PER
2020,4,Portugal,0,0,PRT
2020,4,Saudi Arabia,0,0,SAU
2020,4,Somalia,0,1.32893696047631E-13,SOM
2020,4,Spain,0,0,ESP
2020,4,Sweden,0,0,SWE
2020,4,Switzerland,0,0,CHE
2020,4,Ukraine,0,0.553709533270251,UKR
2020,4,United Kingdom,0,0,GBR
2020,4,United States,0,0,USA
2020,4,Uruguay,0,9.24523290979362E-06,URY
2020,4,Vietnam,0,0.000369381522938528,VNM
2020,4,Yemen,0,0.213851124209441,YEM
